1,65.574232626088531
2,26.412469090767129
3,17.589293174337829
4,13.285342335474985
5,11.556349199188803
6,10.047589094793187
7,8.9626478689217706
8,8.1540050535929254
9,7.4659861194623769
10,6.8765192256743637
11,6.4362720263479858
12,5.9244842816238386
13,5.5181448881342767
14,5.1886666682647684
15,4.8445895755360411
16,4.6066958044080373
17,4.3278586626482269
18,4.0490280936092908
19,3.9095045837686362
20,3.7404131073553244
21,3.5698293447737881
22,3.4700749244517888
23,3.3088570773221955
24,3.183527782126871
25,3.0473294493459759
26,2.9209906378318671
27,2.8713188410086117
28,2.7956805529559086
29,2.7187096430479079
