1,69.432902607707788
2,26.762032593578812
3,18.12974571549076
4,13.509193500767928
5,11.844866160780143
6,10.380970685869276
7,9.409990601792213
8,8.6029829764759587
9,7.8550545920430412
10,7.2446294441754535
11,6.5826046560168567
12,6.1781711791450045
13,5.7432236685029938
14,5.4052990531142449
15,5.0892306008214439
16,4.6944039354409846
17,4.6580320949838727
18,4.3555107465293714
19,4.2189984737023396
20,3.9464527852946203
21,3.7982538132656956
22,3.6941405612827896
23,3.4906316985882211
24,3.3759873748379512
25,3.2595017404671829
26,3.1771115936389309
27,3.0714430256476231
28,2.9747699738461861
29,2.9278896819439817
