76505,0.91565511543835887,0.031379835586788002,0.5908624229979466,0.12012320328542095,0.17624914442162903
76915,0.56312804087922963,0.1023377835300834,0.29414784394250515,0.11824093086926762,0.1931895961670089
2147,0.8504763534713996,0.049609134716667926,0.6384325804243669,0.04329226557152635,0.049110198494182064
1808,0.92920303497061496,0.045637189784466958,0.8971594798083504,0.023956194387405885,0.02327173169062286
75507,0.72187232586000338,0.070889049590123487,0.3605407255304586,0.07854209445585215,0.09154688569472964
75877,0.84304105577422483,0.070959970819278198,0.724674880219028,0.0650239561943874,0.0838466803559206
2245,0.87414584055132638,0.040006522119341276,0.33059548254620125,0.14681724845995894,0.23579739904175223
1488,0.98043242626504068,0.011863482735792699,0.9678302532511978,0.004620123203285421,0.0077002053388090345
1368,0.96687444265294864,0.010595370881684028,0.7080766598220397,0.06776180698151951,0.12491444216290212
632047,0.86970978704679947,0.046393501333214397,0.6724845995893224,0.06485284052019165,0.08059548254620123
73311,0.66252115541862244,0.078151690440955365,0.2742984257357974,0.07443531827515401,0.09856262833675565
73318,0.86694701841027155,0.02488587327352676,0.2327173169062286,0.0999315537303217,0.14835728952772073
77648,0.67607963945459471,0.080178382080626373,0.30817932922655716,0.06998631074606435,0.07888432580424366
75775,0.64566881005355392,0.096589453306793166,0.37217659137577,0.11122518822724162,0.15776865160848733
75292,0.95308183174004102,0.026512618433253456,0.9194045174537988,0.01642710472279261,0.025838466803559206
2340,0.45901078213247742,0.11981275403508627,0.06844626967830253,0.2731006160164271,0.3643052703627652
2298,0.80138627417422559,0.08427434899524025,0.6613620807665982,0.058008213552361396,0.061601642710472276
74819,0.69301860214061572,0.10442222468330577,0.4693702943189596,0.1148186173853525,0.16837782340862423
76780,0.96769011352616641,0.0098130510979908981,0.7265571526351814,0.08264887063655031,0.0799110198494182
77351,0.6450698026943199,0.09974903959733647,0.37559890485968517,0.11978097193702943,0.17334017796030116
73583,0.5782417707798273,0.074947585497848274,0.16409993155373032,0.07375085557837098,0.10797399041752224
75024,0.89719892749158736,0.042619989769706122,0.7664271047227926,0.059548254620123205,0.06724845995893224
77675,0.70725654629471157,0.076192422118279007,0.3535249828884326,0.08624229979466119,0.10078713210130048
2158,0.85630669176792751,0.057599708781165826,0.6954140999315537,0.04106776180698152,0.04603011635865845
76885,0.77410576758514471,0.064451857373888838,0.4498631074606434,0.08487337440109514,0.10592060232717317
1392,0.90694848536710593,0.03653224225468004,0.7975701574264202,0.05971937029431896,0.060061601642710474
1909,0.89320554509672589,0.040280722255751175,0.741615331964408,0.060574948665297744,0.07135523613963039
2460,0.74572137600548283,0.091781948192542456,0.5467145790554415,0.09685147159479808,0.12799452429842573
1870,0.85127502995036797,0.033544070002887172,0.5325119780971937,0.08418891170431211,0.09360027378507871
2415,0.79223001882594246,0.078695332813925017,0.61652977412731,0.10095824777549624,0.11824093086926762
2312,0.81137686120143759,0.075475671427628691,0.6632443531827515,0.053388090349075976,0.04791238877481177
1696,0.92689665289354661,0.04161248919890724,0.8814168377823408,0.027720739219712527,0.02104722792607803
1990,0.88841348622283078,0.052734142224419932,0.7775496235455168,0.033367556468172486,0.03405201916495551
73721,0.35670760668689927,0.20166780284388353,0.2876454483230664,0.004791238877481177,0.1806981519507187
2424,0.94081165497176111,0.017977919215522237,0.5672484599589322,0.09941820670773442,0.16837782340862423
1911,0.77186376861202666,0.077020401511070674,0.5030800821355236,0.09770704996577687,0.12542778918548939
74091,0.85091372392415965,0.062356924630927991,0.7209103353867214,0.06331279945242985,0.07511978097193703
1477,0.72812964888951393,0.091427733716554133,0.5029089664613279,0.10677618069815195,0.1594798083504449
2252,0.8745507444805265,0.058193614160756427,0.7804585900068446,0.03507871321013005,0.038501026694045176
73085,0.91115437275372235,0.044661327871945253,0.8415468856947297,0.045174537987679675,0.05612594113620808
1544,0.81561464378510673,0.077196759530708162,0.6646132785763176,0.09360027378507871,0.1375770020533881
2409,0.72927979089195538,0.10016103464449204,0.5412388774811773,0.11002737850787132,0.14493497604380562
77709,0.62433681328082269,0.091661783155757279,0.2679671457905544,0.07152635181382615,0.1026694045174538
1432,0.85129404605704551,0.049002552302738693,0.6187542778918549,0.08744010951403149,0.11789869952087612
1648419,0.81982714359062125,0.065881914327404853,0.5927446954140999,0.08675564681724846,0.10592060232717317
2012,0.65974480384883005,0.078826672366103717,0.2636892539356605,0.08555783709787816,0.10369609856262833
74205,0.68413975208430444,0.09753450037980986,0.4303559206023272,0.11618754277891855,0.17813141683778233
385530,0.83381824405277105,0.04836150787016677,0.5754620123203286,0.05099247091033539,0.05612594113620808
2117,0.87746020879685094,0.038466799503430647,0.6724845995893224,0.012491444216290212,0.013860369609856264
73535,0.88088310799249425,0.045816684590239402,0.7159479808350445,0.07340862422997947,0.09000684462696783
77569,0.84534200467798726,0.05391382897002682,0.6315879534565366,0.0799110198494182,0.10797399041752224
73503,0.54503251754235837,0.088628092387757471,0.16358658453114305,0.07375085557837098,0.11173853524982888
588046,0.79238560515302481,0.081716101157706805,0.6223477070499658,0.10403832991101986,0.13415468856947296
1624,0.65085111704991438,0.091281928589769704,0.3856947296372348,0.10848733744010951,0.15468856947296372
2009,0.56441706125085345,0.072596807502394833,0.1497262149212868,0.0783709787816564,0.09822039698836413
2344,0.84163386388283368,0.020001956145010085,0.18189596167008898,0.08059548254620123,0.13877481177275838
73961,0.63614581550573335,0.081284614712508835,0.26711156741957565,0.08863791923340178,0.12885010266940453
650972,0.85382318824042436,0.064287222723091189,0.7351129363449692,0.06656399726214922,0.07819986310746065
75065,0.85875650962081262,0.056349493699279711,0.682580424366872,0.08521560574948665,0.11036960985626283
