,Unnamed: 0,Unnamed: 0.1,place,cooling,lon,fuel,lat,state,dischargefile,f,c
72,72,160,1562,2,-82.425,5,34.575,SC,591_1111.tsv,Oil,ST-RC
73,73,165,1568,2,-80.625,2,33.825,SC,576_1147.tsv,Coal,ST-RC
74,74,176,1589,2,-96.575,5,32.825,TX,556_828.tsv,Oil,ST-RC
75,75,177,1590,2,-96.925,5,32.725,TX,554_821.tsv,Oil,ST-RC
76,76,179,1593,2,-106.425,5,31.975,TX,539_631.tsv,Oil,ST-RC
77,77,180,1594,2,-95.525,5,30.425,TX,508_849.tsv,Oil,ST-RC
78,78,181,1595,2,-93.875,5,30.025,TX,500_882.tsv,Oil,ST-RC
79,79,183,1598,2,-95.225,5,29.825,TX,496_855.tsv,Oil,ST-RC
80,80,185,1603,2,-95.675,2,29.475,TX,489_846.tsv,Coal,ST-RC
81,81,186,1603,2,-95.675,5,29.475,TX,489_846.tsv,Oil,ST-RC
82,82,187,1605,2,-94.675,5,32.325,TX,546_866.tsv,Oil,ST-RC
83,83,188,1606,2,-94.725,5,32.925,TX,558_865.tsv,Oil,ST-RC
84,84,189,1607,2,-94.525,5,32.825,TX,556_869.tsv,Oil,ST-RC
85,85,190,1608,2,-101.725,5,33.525,TX,570_725.tsv,Oil,ST-RC
86,86,191,1609,2,-102.025,5,35.825,TX,616_719.tsv,Oil,ST-RC
87,87,192,1610,2,-101.725,5,35.275,TX,605_725.tsv,Oil,ST-RC
88,88,193,1611,2,-102.425,5,34.175,TX,583_711.tsv,Oil,ST-RC
89,89,194,1615,2,-97.225,5,32.725,TX,554_815.tsv,Oil,ST-RC
90,90,195,1619,2,-96.075,2,31.825,TX,536_838.tsv,Coal,ST-RC
91,91,196,1622,2,-94.975,5,31.925,TX,538_860.tsv,Oil,ST-RC
92,92,197,1624,2,-96.125,5,32.125,TX,542_837.tsv,Oil,ST-RC
93,93,198,1636,2,-97.275,5,30.125,TX,502_814.tsv,Oil,ST-RC
94,94,199,1637,2,-101.775,5,33.525,TX,570_724.tsv,Oil,ST-RC
95,95,200,1641,2,-98.275,5,29.275,TX,485_794.tsv,Oil,ST-RC
96,96,201,1642,2,-98.375,5,29.225,TX,484_792.tsv,Oil,ST-RC
97,97,202,1646,2,-99.075,5,28.925,TX,478_778.tsv,Oil,ST-RC
98,98,203,1648,2,-111.925,5,40.775,UT,715_521.tsv,Oil,ST-RC
99,99,204,1649,2,-82.225,2,36.925,VA,638_1115.tsv,Coal,ST-RC
100,100,209,1655,2,-77.275,5,38.475,VA,669_1214.tsv,Oil,ST-RC
101,101,215,1657,2,-122.975,2,46.725,WA,834_300.tsv,Coal,ST-RC
102,102,216,1660,2,-81.825,2,38.475,WV,669_1123.tsv,Coal,ST-RC
103,103,217,1664,2,-79.975,2,39.675,WV,693_1160.tsv,Coal,ST-RC
104,104,218,1665,2,-80.275,2,39.425,WV,688_1154.tsv,Coal,ST-RC
105,105,219,1669,2,-80.825,2,39.825,WV,696_1143.tsv,Coal,ST-RC
106,106,220,1670,2,-79.275,2,39.225,WV,684_1174.tsv,Coal,ST-RC
107,107,222,1681,2,-89.675,2,44.825,WI,796_966.tsv,Coal,ST-RC
108,108,225,1684,2,-91.225,2,43.575,WI,771_935.tsv,Coal,ST-RC
109,109,226,1686,2,-105.775,2,42.825,WY,756_644.tsv,Coal,ST-RC
110,110,228,1687,2,-110.525,2,41.775,WY,735_549.tsv,Coal,ST-RC
111,111,229,1688,2,-96.125,5,33.175,TX,563_837.tsv,Oil,ST-RC
112,112,230,1689,2,-84.775,2,42.025,MI,740_1064.tsv,Coal,ST-RC
113,113,231,1690,2,-97.125,5,33.225,TX,564_817.tsv,Oil,ST-RC
114,114,232,1696,2,-111.425,2,36.925,AZ,638_531.tsv,Coal,ST-RC
115,115,233,1698,2,-87.125,2,33.575,AL,571_1017.tsv,Coal,ST-RC
116,116,234,1699,2,-81.275,2,39.375,WV,687_1134.tsv,Coal,ST-RC
117,117,235,1700,2,-92.125,2,34.425,AR,588_917.tsv,Coal,ST-RC
118,118,236,1701,2,-118.325,5,34.175,CA,583_393.tsv,Oil,ST-RC
119,119,237,1702,2,-89.975,2,40.475,IL,709_960.tsv,Coal,ST-RC
120,120,238,1703,2,-88.275,2,38.925,IL,678_994.tsv,Coal,ST-RC
121,121,239,1704,2,-84.825,2,38.875,KY,677_1063.tsv,Coal,ST-RC
122,122,240,1705,2,-84.225,2,38.875,OH,677_1075.tsv,Coal,ST-RC
123,123,241,1706,2,-107.575,2,40.475,CO,709_608.tsv,Coal,ST-RC
124,124,242,1708,2,-101.125,2,47.275,ND,845_737.tsv,Coal,ST-RC
125,125,243,1709,2,-83.475,2,38.675,OH,673_1090.tsv,Coal,ST-RC
126,126,245,1711,2,-82.675,5,43.125,MI,762_1106.tsv,Oil,ST-RC
127,127,246,1712,2,-83.825,2,38.725,KY,674_1083.tsv,Coal,ST-RC
128,128,247,1713,2,-82.325,5,27.625,FL,452_1113.tsv,Oil,ST-RC
129,129,250,1714,2,-80.575,5,27.075,FL,441_1148.tsv,Oil,ST-RC
130,130,251,1715,2,-84.925,2,33.425,GA,568_1061.tsv,Coal,ST-RC
131,131,252,1716,2,-91.375,2,30.725,LA,514_932.tsv,Coal,ST-RC
132,132,253,1716,2,-91.375,5,30.725,LA,514_932.tsv,Oil,ST-RC
133,133,255,1717,2,-89.425,2,31.225,MS,524_971.tsv,Coal,ST-RC
134,134,258,1720,2,-96.125,2,39.175,KS,683_837.tsv,Coal,ST-RC
135,135,259,1721,2,-85.425,2,38.575,KY,671_1051.tsv,Coal,ST-RC
136,136,260,1722,2,-88.625,2,30.525,MS,510_987.tsv,Coal,ST-RC
137,137,262,1723,2,-106.625,2,46.275,MT,825_627.tsv,Coal,ST-RC
138,138,265,1727,2,-87.025,2,41.225,IN,724_1019.tsv,Coal,ST-RC
139,139,267,1729,2,-93.925,2,45.375,MN,807_881.tsv,Coal,ST-RC
140,140,268,1731,2,-80.425,2,40.625,PA,712_1151.tsv,Coal,ST-RC
141,141,269,1732,2,-97.025,2,36.475,OK,629_819.tsv,Coal,ST-RC
142,142,271,1733,2,-95.775,2,40.625,NE,712_844.tsv,Coal,ST-RC
143,143,272,1734,2,-96.475,2,45.325,SD,806_830.tsv,Coal,ST-RC
144,144,274,1736,2,-119.775,2,45.675,OR,813_364.tsv,Coal,ST-RC
145,145,276,1738,2,-87.825,2,38.375,IN,667_1003.tsv,Coal,ST-RC
146,146,278,1740,2,-96.075,2,30.625,TX,512_838.tsv,Coal,ST-RC
147,147,279,1741,2,-87.725,2,37.875,IN,657_1005.tsv,Coal,ST-RC
148,148,280,1742,2,-94.525,2,36.275,AR,625_869.tsv,Coal,ST-RC
149,149,281,1743,2,-94.825,2,33.075,TX,561_863.tsv,Coal,ST-RC
150,150,282,1744,2,-94.525,2,32.275,TX,545_869.tsv,Coal,ST-RC
151,151,284,1748,2,-111.025,2,39.175,UT,683_539.tsv,Coal,ST-RC
152,152,285,1749,2,-87.025,2,37.875,IN,657_1019.tsv,Coal,ST-RC
153,153,286,1750,2,-87.875,2,42.525,WI,750_1002.tsv,Coal,ST-RC
154,154,287,1751,2,-109.275,2,34.575,AZ,591_574.tsv,Coal,ST-RC
155,155,288,1752,2,-97.225,2,28.725,TX,474_815.tsv,Coal,ST-RC
156,156,289,1753,2,-96.775,2,29.925,TX,498_824.tsv,Coal,ST-RC
157,157,290,1754,2,-98.475,2,28.725,TX,474_790.tsv,Coal,ST-RC
158,158,291,1755,2,-92.725,2,31.375,LA,527_905.tsv,Coal,ST-RC
159,159,292,1755,2,-92.725,5,31.375,LA,527_905.tsv,Oil,ST-RC
160,160,293,1756,2,-101.775,2,35.325,TX,606_724.tsv,Coal,ST-RC
161,161,294,1757,2,-102.575,2,34.175,TX,583_708.tsv,Coal,ST-RC
162,162,295,1758,2,-93.375,2,37.125,MO,642_892.tsv,Coal,ST-RC
163,163,296,1759,2,-104.875,2,42.125,WY,742_662.tsv,Coal,ST-RC
164,164,297,1761,2,-87.525,2,39.075,IN,681_1009.tsv,Coal,ST-RC
165,165,298,1762,2,-96.475,5,30.725,TX,514_830.tsv,Oil,ST-RC
166,166,300,1764,2,-103.675,2,40.275,CO,705_686.tsv,Coal,ST-RC
167,167,301,1765,2,-79.375,2,33.225,SC,564_1172.tsv,Coal,ST-RC
168,168,302,1766,2,-78.875,2,36.525,NC,630_1182.tsv,Coal,ST-RC
169,169,303,1767,2,-92.575,2,41.125,IA,722_908.tsv,Coal,ST-RC
170,170,304,1768,2,-83.825,2,33.075,GA,561_1083.tsv,Coal,ST-RC
171,171,305,1770,2,-81.975,2,38.975,WV,679_1120.tsv,Coal,ST-RC
172,172,306,1771,2,-101.825,2,47.525,ND,850_723.tsv,Coal,ST-RC
173,173,307,1772,2,-112.575,2,39.525,UT,690_508.tsv,Coal,ST-RC
174,174,308,1773,2,-92.475,5,31.325,LA,526_910.tsv,Oil,ST-RC
175,175,309,1775,2,-87.425,2,37.575,KY,651_1011.tsv,Coal,ST-RC
176,176,310,1776,2,-91.425,2,35.675,AR,613_931.tsv,Coal,ST-RC
177,177,311,1777,2,-97.025,2,30.575,TX,511_819.tsv,Coal,ST-RC
178,178,312,1778,2,-91.075,2,41.325,IA,726_938.tsv,Coal,ST-RC
179,179,314,1780,2,-105.025,2,40.875,CO,717_659.tsv,Coal,ST-RC
180,180,315,1781,2,-89.625,2,36.875,MO,637_967.tsv,Coal,ST-RC
181,181,316,1782,2,-95.325,2,33.975,OK,579_853.tsv,Coal,ST-RC
182,182,317,1783,2,-87.125,2,37.425,KY,648_1017.tsv,Coal,ST-RC
183,183,318,1784,2,-96.725,2,31.075,TX,521_825.tsv,Coal,ST-RC
184,184,319,1785,2,-98.325,2,29.275,TX,485_793.tsv,Coal,ST-RC
185,185,321,1787,2,-80.925,2,33.325,SC,566_1141.tsv,Coal,ST-RC
186,186,322,1788,2,-78.675,2,36.875,VA,637_1186.tsv,Coal,ST-RC
187,187,332,1808,2,-109.675,2,40.125,UT,702_566.tsv,Coal,ST-RC
188,188,333,1809,2,-94.475,2,32.475,TX,549_870.tsv,Coal,ST-RC
189,189,334,1813,2,-70.775,5,43.075,NH,761_1344.tsv,Oil,ST-RC
190,190,336,1817,2,-89.475,2,43.475,WI,769_970.tsv,Coal,ST-RC
191,191,337,1821,2,-91.125,5,33.375,MS,567_937.tsv,Oil,ST-RC
192,192,340,1825,2,-109.475,2,41.575,WY,731_570.tsv,Coal,ST-RC
193,193,342,1827,2,-111.075,2,39.375,UT,687_538.tsv,Coal,ST-RC
194,194,344,1830,2,-82.075,2,38.975,OH,679_1118.tsv,Coal,ST-RC
195,195,345,1831,2,-104.725,2,38.675,CO,673_665.tsv,Coal,ST-RC
196,196,346,1832,2,-101.775,2,47.525,ND,850_724.tsv,Coal,ST-RC
197,197,347,1833,2,-109.175,2,34.325,AZ,586_576.tsv,Coal,ST-RC
198,198,348,1834,2,-117.125,2,40.875,NV,717_417.tsv,Coal,ST-RC
199,199,354,1875,2,-75.475,2,39.775,NJ,695_1250.tsv,Coal,ST-RC
200,200,356,1878,2,-78.825,2,40.575,PA,711_1183.tsv,Coal,ST-RC
201,201,363,1895,2,-77.175,2,37.325,VA,646_1216.tsv,Coal,ST-RC
202,202,364,1896,2,-77.975,1,33.925,NC,578_1200.tsv,Bio-power,ST-RC
203,203,365,1897,2,-78.975,1,36.425,NC,628_1180.tsv,Bio-power,ST-RC
204,204,366,1898,2,-77.725,2,35.975,NC,619_1205.tsv,Coal,ST-RC
205,205,367,1904,2,-70.575,1,44.525,ME,790_1348.tsv,Bio-power,ST-RC
206,206,369,1907,2,-75.525,2,39.625,NJ,692_1249.tsv,Coal,ST-RC
207,207,373,1914,2,-94.625,2,35.175,OK,603_867.tsv,Coal,ST-RC
208,208,374,1915,2,-81.625,2,30.425,FL,508_1127.tsv,Coal,ST-RC
209,209,375,1920,2,-78.725,2,39.575,MD,691_1185.tsv,Coal,ST-RC
210,210,384,1936,2,-91.675,2,41.975,IA,739_926.tsv,Coal,ST-RC
211,211,385,1937,2,-88.875,2,39.875,IL,697_982.tsv,Coal,ST-RC
212,212,386,1939,2,-88.925,2,39.825,IL,696_981.tsv,Coal,ST-RC
213,213,397,1960,2,-79.025,1,43.075,NY,761_1179.tsv,Bio-power,ST-RC
214,214,400,1970,2,-81.075,1,32.075,GA,541_1138.tsv,Bio-power,ST-RC
215,215,401,1970,2,-81.075,2,32.075,GA,541_1138.tsv,Coal,ST-RC
216,216,415,1998,2,-75.875,2,40.875,PA,717_1242.tsv,Coal,ST-RC
217,217,417,2002,2,-79.525,1,34.125,SC,582_1169.tsv,Bio-power,ST-RC
218,218,423,2013,2,-79.775,2,41.225,PA,724_1164.tsv,Coal,ST-RC
219,219,424,2014,2,-80.525,2,27.025,FL,440_1149.tsv,Coal,ST-RC
220,220,427,2020,2,-78.525,2,36.625,VA,632_1189.tsv,Coal,ST-RC
221,221,435,2040,2,-77.625,2,36.425,NC,628_1207.tsv,Coal,ST-RC
222,222,436,2041,2,-77.425,2,37.475,VA,649_1211.tsv,Coal,ST-RC
223,223,441,2050,2,-77.275,2,38.225,VA,664_1214.tsv,Coal,ST-RC
224,224,455,2074,2,-119.025,1,35.575,CA,611_379.tsv,Bio-power,ST-RC
225,225,459,2081,2,-77.575,2,36.375,NC,627_1208.tsv,Coal,ST-RC
226,226,483,2113,2,-89.275,2,33.375,MS,567_974.tsv,Coal,ST-RC
227,227,550,2243,2,-87.175,2,33.625,AL,572_1016.tsv,Coal,ST-RC
228,228,553,2245,2,-86.475,2,33.225,AL,564_1030.tsv,Coal,ST-RC
229,229,556,2248,2,-93.575,2,32.025,LA,540_888.tsv,Coal,ST-RC
230,230,558,2250,2,-87.925,2,31.475,AL,529_1001.tsv,Coal,ST-RC
231,231,559,2251,2,-98.375,2,40.825,NE,716_792.tsv,Coal,ST-RC
232,232,560,2252,2,-98.325,2,40.575,NE,711_793.tsv,Coal,ST-RC
233,233,561,2253,2,-108.075,2,35.425,NM,608_598.tsv,Coal,ST-RC
234,234,564,2261,2,-100.975,2,37.975,KS,659_740.tsv,Coal,ST-RC
235,235,565,2262,2,-110.275,2,34.925,AZ,598_554.tsv,Coal,ST-RC
236,236,566,2263,2,-111.925,5,33.425,AZ,568_521.tsv,Oil,ST-RC
237,237,568,2266,2,-114.725,5,32.725,AZ,554_465.tsv,Oil,ST-RC
238,238,569,2267,2,-110.925,2,32.175,AZ,543_541.tsv,Coal,ST-RC
239,239,570,2267,2,-110.925,5,32.175,AZ,543_541.tsv,Oil,ST-RC
240,240,571,2268,2,-99.175,2,34.075,TX,581_776.tsv,Coal,ST-RC
241,241,572,2269,2,-80.125,2,33.375,SC,567_1157.tsv,Coal,ST-RC
242,242,573,2270,2,-81.575,2,29.775,FL,495_1128.tsv,Coal,ST-RC
243,243,574,2271,2,-112.225,5,33.575,AZ,571_515.tsv,Oil,ST-RC
244,244,575,2272,2,-111.925,5,33.375,AZ,567_521.tsv,Oil,ST-RC
245,245,577,2273,2,-109.875,2,32.075,AZ,541_562.tsv,Coal,ST-RC
246,246,579,2274,2,-95.275,2,36.175,OK,623_854.tsv,Coal,ST-RC
247,247,580,2275,2,-92.175,5,34.725,AR,594_916.tsv,Oil,ST-RC
248,248,581,2277,2,-93.475,5,33.375,AR,567_890.tsv,Oil,ST-RC
249,249,583,2281,2,-81.525,2,30.375,FL,507_1129.tsv,Coal,ST-RC
250,250,584,2289,2,-96.275,2,31.425,TX,528_834.tsv,Coal,ST-RC
251,251,585,2298,2,-117.525,5,34.075,CA,581_409.tsv,Oil,ST-RC
252,252,588,2307,2,-88.175,2,41.475,IL,729_996.tsv,Coal,ST-RC
253,253,589,2308,2,-115.525,5,32.775,CA,555_449.tsv,Oil,ST-RC
254,254,591,2312,2,-118.175,5,34.125,CA,582_396.tsv,Oil,ST-RC
255,255,592,2315,2,-104.925,2,39.825,CO,696_661.tsv,Coal,ST-RC
256,256,594,2316,2,-104.575,2,38.275,CO,665_668.tsv,Coal,ST-RC
257,257,595,2317,2,-105.225,2,40.025,CO,700_655.tsv,Coal,ST-RC
258,258,596,2318,2,-105.025,5,39.725,CO,694_659.tsv,Oil,ST-RC
259,259,597,2319,2,-104.825,2,38.825,CO,676_663.tsv,Coal,ST-RC
260,260,598,2320,2,-104.825,5,38.875,CO,677_663.tsv,Oil,ST-RC
261,261,599,2321,2,-107.175,2,40.525,CO,710_616.tsv,Coal,ST-RC
262,262,600,2322,2,-108.525,2,38.225,CO,664_589.tsv,Coal,ST-RC
263,263,603,2327,2,-72.575,5,41.525,CT,730_1308.tsv,Oil,ST-RC
264,264,605,2328,2,-81.175,2,28.475,FL,469_1136.tsv,Coal,ST-RC
265,265,606,2330,2,-73.175,1,44.475,VT,789_1296.tsv,Bio-power,ST-RC
266,266,608,2333,2,-75.225,2,38.575,DE,671_1255.tsv,Coal,ST-RC
267,267,609,2334,2,-75.525,5,39.175,DE,683_1249.tsv,Oil,ST-RC
268,268,610,2335,2,-76.475,2,39.175,MD,683_1230.tsv,Coal,ST-RC
269,269,614,2345,2,-80.325,4,25.425,FL,408_1153.tsv,Nuclear,ST-RC
270,270,616,2345,2,-80.325,5,25.425,FL,408_1153.tsv,Oil,ST-RC
271,271,617,2346,2,-82.725,2,28.925,FL,478_1105.tsv,Coal,ST-RC
272,272,619,2351,2,-87.225,2,30.575,FL,511_1015.tsv,Coal,ST-RC
273,273,622,2358,2,-82.425,5,29.775,FL,495_1111.tsv,Oil,ST-RC
274,274,623,2358,2,-82.425,2,29.775,FL,495_1111.tsv,Coal,ST-RC
275,275,629,2365,2,-81.925,5,28.075,FL,461_1121.tsv,Oil,ST-RC
276,276,631,2365,2,-81.925,2,28.075,FL,461_1121.tsv,Coal,ST-RC
277,277,632,2367,2,-84.425,5,30.475,FL,509_1071.tsv,Oil,ST-RC
278,278,635,2371,2,-84.925,2,34.175,GA,583_1061.tsv,Coal,ST-RC
279,279,636,2372,2,-85.375,2,34.225,GA,584_1052.tsv,Coal,ST-RC
280,280,639,2376,2,-84.875,2,33.475,GA,569_1062.tsv,Coal,ST-RC
281,281,640,2376,2,-84.875,5,33.475,GA,569_1062.tsv,Oil,ST-RC
282,282,643,2383,2,-89.425,2,39.075,IL,681_971.tsv,Coal,ST-RC
283,283,646,2391,2,-89.425,2,39.625,IL,692_971.tsv,Coal,ST-RC
284,284,647,2393,2,-89.725,2,40.575,IL,711_965.tsv,Coal,ST-RC
285,285,650,2399,2,-89.875,2,38.225,IL,664_962.tsv,Coal,ST-RC
286,286,651,2400,2,-90.125,2,40.275,IL,705_957.tsv,Coal,ST-RC
287,287,654,2407,2,-89.575,2,39.725,IL,694_968.tsv,Coal,ST-RC
288,288,655,2409,2,-88.975,2,37.625,IL,652_980.tsv,Coal,ST-RC
289,289,658,2414,2,-86.175,2,39.725,IN,694_1036.tsv,Coal,ST-RC
290,290,660,2415,2,-86.425,2,39.475,IN,689_1031.tsv,Coal,ST-RC
291,291,662,2416,2,-87.275,2,38.525,IN,670_1014.tsv,Coal,ST-RC
292,292,663,2417,2,-87.125,2,41.675,IN,733_1017.tsv,Coal,ST-RC
293,293,664,2419,2,-86.925,2,41.725,IN,734_1021.tsv,Coal,ST-RC
294,294,673,2427,2,-84.925,2,39.775,IN,695_1061.tsv,Coal,ST-RC
295,295,677,2431,2,-90.225,5,41.775,IA,735_955.tsv,Oil,ST-RC
296,296,679,2434,2,-92.825,5,42.025,IA,740_903.tsv,Oil,ST-RC
297,297,681,2436,2,-95.875,2,41.175,IA,723_842.tsv,Coal,ST-RC
298,298,685,2439,2,-93.575,2,42.025,IA,740_888.tsv,Coal,ST-RC
299,299,688,2444,2,-100.775,5,37.175,KS,643_744.tsv,Oil,ST-RC
300,300,689,2445,2,-99.975,5,37.725,KS,654_760.tsv,Oil,ST-RC
301,301,690,2446,2,-98.825,5,38.425,KS,668_783.tsv,Oil,ST-RC
302,302,691,2448,2,-97.475,5,37.825,KS,656_810.tsv,Oil,ST-RC
303,303,692,2449,2,-94.675,2,38.375,KS,667_866.tsv,Coal,ST-RC
304,304,693,2450,2,-97.325,5,37.575,KS,651_813.tsv,Oil,ST-RC
305,305,694,2452,2,-97.925,5,38.025,KS,660_801.tsv,Oil,ST-RC
306,306,695,2453,2,-95.275,2,39.025,KS,680_854.tsv,Coal,ST-RC
307,307,696,2454,2,-95.575,2,39.075,KS,681_848.tsv,Coal,ST-RC
308,308,697,2455,2,-95.625,5,37.075,KS,641_847.tsv,Oil,ST-RC
309,309,698,2456,2,-94.625,5,39.075,KS,681_867.tsv,Oil,ST-RC
310,310,700,2458,2,-100.875,5,37.975,KS,659_742.tsv,Oil,ST-RC
311,311,701,2459,2,-82.625,2,38.125,KY,662_1107.tsv,Coal,ST-RC
312,312,702,2460,2,-84.725,2,37.775,KY,655_1065.tsv,Coal,ST-RC
313,313,703,2461,2,-85.025,2,38.775,KY,675_1059.tsv,Coal,ST-RC
314,314,705,2465,2,-85.925,2,38.075,KY,661_1041.tsv,Coal,ST-RC
315,315,707,2467,2,-86.975,2,37.275,KY,645_1020.tsv,Coal,ST-RC
316,316,709,2469,2,-86.775,2,37.925,KY,658_1024.tsv,Coal,ST-RC
317,317,710,72728,2,-87.425,5,41.725,IN,734_1011.tsv,Oil,ST-RC
318,318,711,72730,2,-74.025,5,40.775,NY,715_1279.tsv,Oil,ST-RC
