	i	date	count	countnew
0	0	2000-01-01	0.47	0.171875
1	1	2000-01-02	0.46	0.15625
2	2	2000-01-03	0.45	0.140625
3	3	2000-01-04	0.42	0.09375
4	4	2000-01-05	0.43	0.109375
5	5	2000-01-06	0.43	0.109375
6	6	2000-01-07	0.42	0.09375
7	7	2000-01-08	0.41	0.078125
8	8	2000-01-09	0.41	0.078125
9	9	2000-01-10	0.4	0.0625
10	10	2000-01-11	0.39	0.046875
11	11	2000-01-12	0.39	0.046875
12	12	2000-01-13	0.38	0.03125
13	13	2000-01-14	0.37	0.015625
14	14	2000-01-15	0.37	0.015625
15	15	2000-01-16	0.36	0.0
16	16	2000-01-17	0.95	0.921875
17	17	2000-01-18	0.81	0.703125
18	18	2000-01-19	0.94	0.90625
19	19	2000-01-20	0.57	0.328125
20	20	2000-01-21	0.6	0.375
21	21	2000-01-22	0.59	0.359375
22	22	2000-01-23	0.58	0.34375
23	23	2000-01-24	0.94	0.90625
24	24	2000-01-25	0.96	0.9375
25	25	2000-01-26	1.0	1.0
26	26	2000-01-27	1.0	1.0
27	27	2000-01-28	1.0	1.0
28	28	2000-01-29	1.0	1.0
29	29	2000-01-30	1.0	1.0
30	30	2000-01-31	1.0	1.0
31	31	2000-02-01	1.0	1.0
32	32	2000-02-02	0.96	0.9375
33	33	2000-02-03	0.96	0.9375
34	34	2000-02-04	0.96	0.9375
35	35	2000-02-05	0.96	0.9375
36	36	2000-02-06	0.96	0.9375
37	37	2000-02-07	0.96	0.9375
38	38	2000-02-08	0.94	0.90625
39	39	2000-02-09	0.95	0.921875
40	40	2000-02-10	0.95	0.921875
41	41	2000-02-11	0.96	0.9375
42	42	2000-02-12	0.95	0.921875
43	43	2000-02-13	0.94	0.90625
44	44	2000-02-14	0.93	0.890625
45	45	2000-02-15	1.0	1.0
46	46	2000-02-16	0.97	0.953125
47	47	2000-02-17	0.93	0.890625
48	48	2000-02-18	0.96	0.9375
49	49	2000-02-19	1.0	1.0
50	50	2000-02-20	0.94	0.90625
51	51	2000-02-21	0.94	0.90625
52	52	2000-02-22	1.0	1.0
53	53	2000-02-23	1.0	1.0
