	i	date	count	countnew
0	0	2000-01-01	0.58	0.0454545454545
1	1	2000-01-02	0.58	0.0454545454545
2	2	2000-01-03	0.58	0.0454545454545
3	3	2000-01-04	0.58	0.0454545454545
4	4	2000-01-05	0.58	0.0454545454545
5	5	2000-01-06	0.58	0.0454545454545
6	6	2000-01-07	0.58	0.0454545454545
7	7	2000-01-08	0.58	0.0454545454545
8	8	2000-01-09	0.58	0.0454545454545
9	9	2000-01-10	0.58	0.0454545454545
10	10	2000-01-11	0.58	0.0454545454545
11	11	2000-01-12	0.58	0.0454545454545
12	12	2000-01-13	0.58	0.0454545454545
13	13	2000-01-14	0.58	0.0454545454545
14	14	2000-01-15	0.58	0.0454545454545
15	15	2000-01-16	0.58	0.0454545454545
16	16	2000-01-17	0.58	0.0454545454545
17	17	2000-01-18	0.58	0.0454545454545
18	18	2000-01-19	0.58	0.0454545454545
19	19	2000-01-20	0.58	0.0454545454545
20	20	2000-01-21	0.58	0.0454545454545
21	21	2000-01-22	0.58	0.0454545454545
22	22	2000-01-23	0.58	0.0454545454545
23	23	2000-01-24	0.57	0.0227272727273
24	24	2000-01-25	0.58	0.0454545454545
25	25	2000-01-26	0.58	0.0454545454545
26	26	2000-01-27	0.58	0.0454545454545
27	27	2000-01-28	0.58	0.0454545454545
28	28	2000-01-29	0.58	0.0454545454545
29	29	2000-01-30	0.58	0.0454545454545
30	30	2000-01-31	0.58	0.0454545454545
31	31	2000-02-01	0.58	0.0454545454545
32	32	2000-02-02	0.58	0.0454545454545
33	33	2000-02-03	0.58	0.0454545454545
34	34	2000-02-04	0.58	0.0454545454545
35	35	2000-02-05	0.58	0.0454545454545
36	36	2000-02-06	0.58	0.0454545454545
37	37	2000-02-07	1.0	1.0
38	38	2000-02-08	0.99	0.977272727273
39	39	2000-02-09	0.98	0.954545454545
40	40	2000-02-10	0.98	0.954545454545
41	41	2000-02-11	0.99	0.977272727273
42	42	2000-02-12	0.97	0.931818181818
43	43	2000-02-13	0.97	0.931818181818
44	44	2000-02-14	0.96	0.909090909091
45	45	2000-02-15	1.0	1.0
46	46	2000-02-16	0.98	0.954545454545
47	47	2000-02-17	0.97	0.931818181818
48	48	2000-02-18	1.0	1.0
49	49	2000-02-19	0.99	0.977272727273
50	50	2000-02-20	0.98	0.954545454545
51	51	2000-02-21	0.97	0.931818181818
52	52	2000-02-22	1.0	1.0
53	53	2000-02-23	1.0	1.0
54	54	2000-02-24	1.0	1.0
55	55	2000-02-25	1.0	1.0
56	56	2000-02-26	0.99	0.977272727273
57	57	2000-02-27	0.98	0.954545454545
58	58	2000-02-28	0.97	0.931818181818
59	59	2000-02-29	0.96	0.909090909091
60	60	2000-03-01	0.97	0.931818181818
61	61	2000-03-02	0.97	0.931818181818
62	62	2000-03-03	1.0	1.0
63	63	2000-03-04	1.0	1.0
64	64	2000-03-05	1.0	1.0
65	65	2000-03-06	0.98	0.954545454545
66	66	2000-03-07	0.99	0.977272727273
67	67	2000-03-08	0.98	0.954545454545
68	68	2000-03-09	0.97	0.931818181818
69	69	2000-03-10	1.0	1.0
70	70	2000-03-11	1.0	1.0
71	71	2000-03-12	0.98	0.954545454545
72	72	2000-03-13	1.0	1.0
73	73	2000-03-14	1.0	1.0
74	74	2000-03-15	1.0	1.0
75	75	2000-03-16	0.98	0.954545454545
76	76	2000-03-17	0.98	0.954545454545
77	77	2000-03-18	0.98	0.954545454545
78	78	2000-03-19	0.98	0.954545454545
79	79	2000-03-20	0.96	0.909090909091
80	80	2000-03-21	0.98	0.954545454545
81	81	2000-03-22	0.98	0.954545454545
82	82	2000-03-23	0.98	0.954545454545
83	83	2000-03-24	0.97	0.931818181818
84	84	2000-03-25	0.96	0.909090909091
85	85	2000-03-26	0.97	0.931818181818
86	86	2000-03-27	0.95	0.886363636364
87	87	2000-03-28	0.97	0.931818181818
88	88	2000-03-29	0.98	0.954545454545
89	89	2000-03-30	0.99	0.977272727273
90	90	2000-03-31	0.97	0.931818181818
91	91	2000-04-01	0.98	0.954545454545
92	92	2000-04-02	0.98	0.954545454545
93	93	2000-04-03	0.98	0.954545454545
94	94	2000-04-04	0.96	0.909090909091
95	95	2000-04-05	0.92	0.818181818182
96	96	2000-04-06	0.93	0.840909090909
97	97	2000-04-07	0.93	0.840909090909
98	98	2000-04-08	0.92	0.818181818182
99	99	2000-04-09	0.91	0.795454545455
100	100	2000-04-10	0.89	0.75
101	101	2000-04-11	0.92	0.818181818182
102	102	2000-04-12	0.84	0.636363636364
103	103	2000-04-13	0.8	0.545454545455
104	104	2000-04-14	0.78	0.5
105	105	2000-04-15	0.8	0.545454545455
106	106	2000-04-16	0.8	0.545454545455
107	107	2000-04-17	0.9	0.772727272727
108	108	2000-04-18	0.9	0.772727272727
109	109	2000-04-19	0.88	0.727272727273
110	110	2000-04-20	0.93	0.840909090909
111	111	2000-04-21	0.93	0.840909090909
112	112	2000-04-22	0.8	0.545454545455
113	113	2000-04-23	0.79	0.522727272727
114	114	2000-04-24	0.78	0.5
115	115	2000-04-25	0.79	0.522727272727
116	116	2000-04-26	0.77	0.477272727273
117	117	2000-04-27	0.75	0.431818181818
118	118	2000-04-28	0.76	0.454545454545
119	119	2000-04-29	0.78	0.5
120	120	2000-04-30	0.77	0.477272727273
121	121	2000-05-01	0.76	0.454545454545
122	122	2000-05-02	0.73	0.386363636364
123	123	2000-05-03	0.74	0.409090909091
124	124	2000-05-04	0.74	0.409090909091
125	125	2000-05-05	0.78	0.5
126	126	2000-05-06	0.71	0.340909090909
127	127	2000-05-07	0.68	0.272727272727
128	128	2000-05-08	0.68	0.272727272727
129	129	2000-05-09	0.76	0.454545454545
130	130	2000-05-10	0.74	0.409090909091
131	131	2000-05-11	0.76	0.454545454545
132	132	2000-05-12	0.75	0.431818181818
133	133	2000-05-13	0.72	0.363636363636
134	134	2000-05-14	0.71	0.340909090909
135	135	2000-05-15	0.71	0.340909090909
136	136	2000-05-16	0.7	0.318181818182
137	137	2000-05-17	0.72	0.363636363636
138	138	2000-05-18	0.72	0.363636363636
139	139	2000-05-19	0.7	0.318181818182
140	140	2000-05-20	0.7	0.318181818182
141	141	2000-05-21	0.69	0.295454545455
142	142	2000-05-22	0.65	0.204545454545
143	143	2000-05-23	0.66	0.227272727273
144	144	2000-05-24	0.66	0.227272727273
145	145	2000-05-25	0.65	0.204545454545
146	146	2000-05-26	0.64	0.181818181818
147	147	2000-05-27	0.65	0.204545454545
148	148	2000-05-28	0.65	0.204545454545
149	149	2000-05-29	0.64	0.181818181818
150	150	2000-05-30	0.63	0.159090909091
