	i	date	count	countnew
0	0	2000-01-01	0.48	0.380952380952
1	1	2000-01-02	0.47	0.369047619048
2	2	2000-01-03	0.47	0.369047619048
3	3	2000-01-04	0.46	0.357142857143
4	4	2000-01-05	0.45	0.345238095238
5	5	2000-01-06	0.44	0.333333333333
6	6	2000-01-07	0.44	0.333333333333
7	7	2000-01-08	0.43	0.321428571429
8	8	2000-01-09	0.42	0.309523809524
9	9	2000-01-10	0.41	0.297619047619
10	10	2000-01-11	0.41	0.297619047619
11	11	2000-01-12	0.4	0.285714285714
12	12	2000-01-13	0.39	0.27380952381
13	13	2000-01-14	0.39	0.27380952381
14	14	2000-01-15	0.38	0.261904761905
15	15	2000-01-16	0.37	0.25
16	16	2000-01-17	0.37	0.25
17	17	2000-01-18	0.36	0.238095238095
18	18	2000-01-19	0.36	0.238095238095
19	19	2000-01-20	0.35	0.22619047619
20	20	2000-01-21	0.34	0.214285714286
21	21	2000-01-22	0.34	0.214285714286
22	22	2000-01-23	0.33	0.202380952381
23	23	2000-01-24	0.33	0.202380952381
24	24	2000-01-25	0.32	0.190476190476
25	25	2000-01-26	0.32	0.190476190476
26	26	2000-01-27	0.31	0.178571428571
27	27	2000-01-28	0.31	0.178571428571
28	28	2000-01-29	0.3	0.166666666667
29	29	2000-01-30	0.3	0.166666666667
30	30	2000-01-31	0.29	0.154761904762
31	31	2000-02-01	0.29	0.154761904762
32	32	2000-02-02	0.28	0.142857142857
33	33	2000-02-03	0.28	0.142857142857
34	34	2000-02-04	0.27	0.130952380952
35	35	2000-02-05	0.27	0.130952380952
36	36	2000-02-06	0.26	0.119047619048
37	37	2000-02-07	0.26	0.119047619048
38	38	2000-02-08	0.25	0.107142857143
39	39	2000-02-09	0.36	0.238095238095
40	40	2000-02-10	0.25	0.107142857143
41	41	2000-02-11	0.39	0.27380952381
42	42	2000-02-12	0.39	0.27380952381
43	43	2000-02-13	0.24	0.0952380952381
44	44	2000-02-14	0.24	0.0952380952381
45	45	2000-02-15	0.23	0.0833333333333
46	46	2000-02-16	0.23	0.0833333333333
47	47	2000-02-17	0.22	0.0714285714286
48	48	2000-02-18	0.22	0.0714285714286
49	49	2000-02-19	0.22	0.0714285714286
50	50	2000-02-20	0.45	0.345238095238
51	51	2000-02-21	0.21	0.0595238095238
52	52	2000-02-22	0.21	0.0595238095238
53	53	2000-02-23	0.21	0.0595238095238
54	54	2000-02-24	0.2	0.047619047619
55	55	2000-02-25	0.2	0.047619047619
56	56	2000-02-26	0.43	0.321428571429
57	57	2000-02-27	0.76	0.714285714286
58	58	2000-02-28	0.82	0.785714285714
59	59	2000-02-29	0.37	0.25
60	60	2000-03-01	0.21	0.0595238095238
61	61	2000-03-02	0.21	0.0595238095238
62	62	2000-03-03	0.2	0.047619047619
63	63	2000-03-04	0.2	0.047619047619
64	64	2000-03-05	0.2	0.047619047619
65	65	2000-03-06	0.19	0.0357142857143
66	66	2000-03-07	0.19	0.0357142857143
67	67	2000-03-08	0.19	0.0357142857143
68	68	2000-03-09	0.18	0.0238095238095
69	69	2000-03-10	0.18	0.0238095238095
70	70	2000-03-11	0.18	0.0238095238095
71	71	2000-03-12	0.17	0.0119047619048
72	72	2000-03-13	0.17	0.0119047619048
73	73	2000-03-14	0.17	0.0119047619048
74	74	2000-03-15	0.16	0.0
75	75	2000-03-16	0.16	0.0
76	76	2000-03-17	0.16	0.0
77	77	2000-03-18	0.69	0.630952380952
78	78	2000-03-19	0.79	0.75
79	79	2000-03-20	0.33	0.202380952381
80	80	2000-03-21	0.87	0.845238095238
81	81	2000-03-22	0.18	0.0238095238095
82	82	2000-03-23	0.23	0.0833333333333
83	83	2000-03-24	0.17	0.0119047619048
84	84	2000-03-25	1.0	1.0
85	85	2000-03-26	0.19	0.0357142857143
86	86	2000-03-27	0.25	0.107142857143
87	87	2000-03-28	0.18	0.0238095238095
88	88	2000-03-29	0.18	0.0238095238095
89	89	2000-03-30	0.52	0.428571428571
90	90	2000-03-31	0.18	0.0238095238095
91	91	2000-04-01	0.18	0.0238095238095
92	92	2000-04-02	0.26	0.119047619048
93	93	2000-04-03	0.38	0.261904761905
94	94	2000-04-04	1.0	1.0
95	95	2000-04-05	1.0	1.0
96	96	2000-04-06	1.0	1.0
97	97	2000-04-07	1.0	1.0
98	98	2000-04-08	1.0	1.0
99	99	2000-04-09	1.0	1.0
100	100	2000-04-10	1.0	1.0
101	101	2000-04-11	1.0	1.0
102	102	2000-04-12	1.0	1.0
103	103	2000-04-13	1.0	1.0
104	104	2000-04-14	1.0	1.0
105	105	2000-04-15	1.0	1.0
106	106	2000-04-16	1.0	1.0
107	107	2000-04-17	1.0	1.0
108	108	2000-04-18	1.0	1.0
109	109	2000-04-19	1.0	1.0
110	110	2000-04-20	1.0	1.0
111	111	2000-04-21	1.0	1.0
112	112	2000-04-22	1.0	1.0
113	113	2000-04-23	1.0	1.0
114	114	2000-04-24	1.0	1.0
115	115	2000-04-25	1.0	1.0
116	116	2000-04-26	1.0	1.0
117	117	2000-04-27	1.0	1.0
118	118	2000-04-28	1.0	1.0
119	119	2000-04-29	1.0	1.0
120	120	2000-04-30	1.0	1.0
121	121	2000-05-01	1.0	1.0
122	122	2000-05-02	1.0	1.0
123	123	2000-05-03	1.0	1.0
124	124	2000-05-04	1.0	1.0
125	125	2000-05-05	1.0	1.0
126	126	2000-05-06	1.0	1.0
127	127	2000-05-07	1.0	1.0
128	128	2000-05-08	1.0	1.0
129	129	2000-05-09	1.0	1.0
130	130	2000-05-10	1.0	1.0
131	131	2000-05-11	1.0	1.0
132	132	2000-05-12	1.0	1.0
133	133	2000-05-13	1.0	1.0
134	134	2000-05-14	1.0	1.0
135	135	2000-05-15	1.0	1.0
136	136	2000-05-16	1.0	1.0
137	137	2000-05-17	1.0	1.0
138	138	2000-05-18	1.0	1.0
139	139	2000-05-19	0.97	0.964285714286
140	140	2000-05-20	1.0	1.0
141	141	2000-05-21	1.0	1.0
142	142	2000-05-22	0.96	0.952380952381
143	143	2000-05-23	0.96	0.952380952381
144	144	2000-05-24	1.0	1.0
145	145	2000-05-25	0.97	0.964285714286
146	146	2000-05-26	1.0	1.0
147	147	2000-05-27	0.96	0.952380952381
148	148	2000-05-28	1.0	1.0
149	149	2000-05-29	1.0	1.0
150	150	2000-05-30	1.0	1.0
151	151	2000-05-31	1.0	1.0
152	152	2000-06-01	1.0	1.0
153	153	2000-06-02	1.0	1.0
154	154	2000-06-03	1.0	1.0
155	155	2000-06-04	0.96	0.952380952381
156	156	2000-06-05	0.96	0.952380952381
157	157	2000-06-06	0.96	0.952380952381
158	158	2000-06-07	0.96	0.952380952381
159	159	2000-06-08	0.96	0.952380952381
160	160	2000-06-09	0.97	0.964285714286
161	161	2000-06-10	1.0	1.0
162	162	2000-06-11	0.96	0.952380952381
163	163	2000-06-12	0.95	0.940476190476
164	164	2000-06-13	0.96	0.952380952381
165	165	2000-06-14	0.95	0.940476190476
166	166	2000-06-15	0.95	0.940476190476
167	167	2000-06-16	1.0	1.0
168	168	2000-06-17	1.0	1.0
169	169	2000-06-18	1.0	1.0
170	170	2000-06-19	0.94	0.928571428571
171	171	2000-06-20	0.94	0.928571428571
172	172	2000-06-21	0.94	0.928571428571
173	173	2000-06-22	0.95	0.940476190476
174	174	2000-06-23	0.94	0.928571428571
175	175	2000-06-24	0.93	0.916666666667
176	176	2000-06-25	0.93	0.916666666667
177	177	2000-06-26	0.95	0.940476190476
178	178	2000-06-27	0.96	0.952380952381
179	179	2000-06-28	0.95	0.940476190476
180	180	2000-06-29	1.0	1.0
181	181	2000-06-30	0.96	0.952380952381
182	182	2000-07-01	1.0	1.0
183	183	2000-07-02	1.0	1.0
184	184	2000-07-03	0.95	0.940476190476
185	185	2000-07-04	1.0	1.0
186	186	2000-07-05	1.0	1.0
187	187	2000-07-06	0.96	0.952380952381
188	188	2000-07-07	0.93	0.916666666667
189	189	2000-07-08	0.93	0.916666666667
190	190	2000-07-09	1.0	1.0
191	191	2000-07-10	0.96	0.952380952381
192	192	2000-07-11	0.94	0.928571428571
193	193	2000-07-12	0.93	0.916666666667
194	194	2000-07-13	0.94	0.928571428571
195	195	2000-07-14	0.93	0.916666666667
196	196	2000-07-15	0.94	0.928571428571
197	197	2000-07-16	0.93	0.916666666667
198	198	2000-07-17	0.93	0.916666666667
199	199	2000-07-18	0.93	0.916666666667
200	200	2000-07-19	0.93	0.916666666667
201	201	2000-07-20	0.95	0.940476190476
202	202	2000-07-21	0.94	0.928571428571
203	203	2000-07-22	0.93	0.916666666667
204	204	2000-07-23	0.93	0.916666666667
205	205	2000-07-24	0.93	0.916666666667
206	206	2000-07-25	0.94	0.928571428571
207	207	2000-07-26	0.94	0.928571428571
208	208	2000-07-27	0.94	0.928571428571
209	209	2000-07-28	0.92	0.904761904762
210	210	2000-07-29	0.93	0.916666666667
211	211	2000-07-30	0.93	0.916666666667
212	212	2000-07-31	0.92	0.904761904762
213	213	2000-08-01	0.94	0.928571428571
214	214	2000-08-02	0.95	0.940476190476
215	215	2000-08-03	0.93	0.916666666667
216	216	2000-08-04	0.94	0.928571428571
217	217	2000-08-05	0.93	0.916666666667
218	218	2000-08-06	0.93	0.916666666667
219	219	2000-08-07	0.93	0.916666666667
220	220	2000-08-08	0.94	0.928571428571
221	221	2000-08-09	0.94	0.928571428571
222	222	2000-08-10	0.96	0.952380952381
223	223	2000-08-11	0.96	0.952380952381
224	224	2000-08-12	0.95	0.940476190476
225	225	2000-08-13	0.96	0.952380952381
226	226	2000-08-14	0.96	0.952380952381
227	227	2000-08-15	0.96	0.952380952381
228	228	2000-08-16	0.96	0.952380952381
229	229	2000-08-17	1.0	1.0
230	230	2000-08-18	0.96	0.952380952381
231	231	2000-08-19	0.95	0.940476190476
232	232	2000-08-20	0.95	0.940476190476
233	233	2000-08-21	0.95	0.940476190476
234	234	2000-08-22	0.96	0.952380952381
235	235	2000-08-23	1.0	1.0
236	236	2000-08-24	1.0	1.0
237	237	2000-08-25	1.0	1.0
238	238	2000-08-26	1.0	1.0
239	239	2000-08-27	1.0	1.0
240	240	2000-08-28	0.95	0.940476190476
241	241	2000-08-29	0.95	0.940476190476
242	242	2000-08-30	0.95	0.940476190476
243	243	2000-08-31	0.96	0.952380952381
244	244	2000-09-01	0.95	0.940476190476
245	245	2000-09-02	0.96	0.952380952381
246	246	2000-09-03	0.96	0.952380952381
247	247	2000-09-04	1.0	1.0
248	248	2000-09-05	1.0	1.0
249	249	2000-09-06	0.97	0.964285714286
250	250	2000-09-07	1.0	1.0
251	251	2000-09-08	0.96	0.952380952381
252	252	2000-09-09	0.96	0.952380952381
253	253	2000-09-10	1.0	1.0
254	254	2000-09-11	0.97	0.964285714286
255	255	2000-09-12	0.96	0.952380952381
256	256	2000-09-13	0.97	0.964285714286
257	257	2000-09-14	1.0	1.0
258	258	2000-09-15	1.0	1.0
259	259	2000-09-16	1.0	1.0
260	260	2000-09-17	1.0	1.0
261	261	2000-09-18	1.0	1.0
262	262	2000-09-19	1.0	1.0
263	263	2000-09-20	1.0	1.0
264	264	2000-09-21	1.0	1.0
265	265	2000-09-22	1.0	1.0
266	266	2000-09-23	1.0	1.0
267	267	2000-09-24	1.0	1.0
268	268	2000-09-25	1.0	1.0
269	269	2000-09-26	1.0	1.0
270	270	2000-09-27	1.0	1.0
271	271	2000-09-28	1.0	1.0
272	272	2000-09-29	1.0	1.0
273	273	2000-09-30	1.0	1.0
274	274	2000-10-01	1.0	1.0
275	275	2000-10-02	1.0	1.0
276	276	2000-10-03	1.0	1.0
277	277	2000-10-04	1.0	1.0
278	278	2000-10-05	1.0	1.0
279	279	2000-10-06	1.0	1.0
280	280	2000-10-07	1.0	1.0
281	281	2000-10-08	1.0	1.0
282	282	2000-10-09	1.0	1.0
283	283	2000-10-10	1.0	1.0
284	284	2000-10-11	1.0	1.0
285	285	2000-10-12	1.0	1.0
286	286	2000-10-13	1.0	1.0
287	287	2000-10-14	1.0	1.0
288	288	2000-10-15	1.0	1.0
289	289	2000-10-16	1.0	1.0
290	290	2000-10-17	1.0	1.0
291	291	2000-10-18	1.0	1.0
292	292	2000-10-19	1.0	1.0
293	293	2000-10-20	1.0	1.0
294	294	2000-10-21	1.0	1.0
295	295	2000-10-22	1.0	1.0
296	296	2000-10-23	1.0	1.0
297	297	2000-10-24	1.0	1.0
298	298	2000-10-25	1.0	1.0
299	299	2000-10-26	1.0	1.0
300	300	2000-10-27	1.0	1.0
301	301	2000-10-28	1.0	1.0
302	302	2000-10-29	1.0	1.0
303	303	2000-10-30	1.0	1.0
304	304	2000-10-31	0.98	0.97619047619
305	305	2000-11-01	0.97	0.964285714286
306	306	2000-11-02	0.95	0.940476190476
307	307	2000-11-03	0.94	0.928571428571
308	308	2000-11-04	0.92	0.904761904762
309	309	2000-11-05	0.9	0.880952380952
310	310	2000-11-06	0.89	0.869047619048
311	311	2000-11-07	0.87	0.845238095238
312	312	2000-11-08	0.86	0.833333333333
313	313	2000-11-09	0.85	0.821428571429
314	314	2000-11-10	0.83	0.797619047619
315	315	2000-11-11	0.82	0.785714285714
316	316	2000-11-12	0.8	0.761904761905
317	317	2000-11-13	0.79	0.75
318	318	2000-11-14	0.78	0.738095238095
319	319	2000-11-15	0.76	0.714285714286
320	320	2000-11-16	0.75	0.702380952381
321	321	2000-11-17	0.74	0.690476190476
322	322	2000-11-18	0.73	0.678571428571
323	323	2000-11-19	0.71	0.654761904762
324	324	2000-11-20	0.7	0.642857142857
325	325	2000-11-21	0.69	0.630952380952
326	326	2000-11-22	1.0	1.0
327	327	2000-11-23	0.67	0.607142857143
328	328	2000-11-24	0.66	0.595238095238
329	329	2000-11-25	0.65	0.583333333333
330	330	2000-11-26	0.64	0.571428571429
331	331	2000-11-27	0.63	0.559523809524
332	332	2000-11-28	0.62	0.547619047619
333	333	2000-11-29	0.61	0.535714285714
334	334	2000-11-30	0.6	0.52380952381
335	335	2000-12-01	0.59	0.511904761905
336	336	2000-12-02	0.58	0.5
337	337	2000-12-03	0.57	0.488095238095
338	338	2000-12-04	0.56	0.47619047619
339	339	2000-12-05	0.55	0.464285714286
340	340	2000-12-06	0.54	0.452380952381
341	341	2000-12-07	0.53	0.440476190476
342	342	2000-12-08	0.52	0.428571428571
343	343	2000-12-09	0.51	0.416666666667
344	344	2000-12-10	0.51	0.416666666667
345	345	2000-12-11	0.5	0.404761904762
346	346	2000-12-12	0.49	0.392857142857
347	347	2000-12-13	0.48	0.380952380952
348	348	2000-12-14	0.47	0.369047619048
349	349	2000-12-15	0.47	0.369047619048
350	350	2000-12-16	0.46	0.357142857143
351	351	2000-12-17	0.45	0.345238095238
352	352	2000-12-18	0.44	0.333333333333
353	353	2000-12-19	0.44	0.333333333333
354	354	2000-12-20	0.43	0.321428571429
355	355	2000-12-21	0.42	0.309523809524
356	356	2000-12-22	1.0	1.0
357	357	2000-12-23	1.0	1.0
358	358	2000-12-24	1.0	1.0
359	359	2000-12-25	1.0	1.0
360	360	2000-12-26	1.0	1.0
361	361	2000-12-27	1.0	1.0
362	362	2000-12-28	1.0	1.0
363	363	2000-12-29	1.0	1.0
364	364	2000-12-30	1.0	1.0
365	365	2000-12-31	1.0	1.0
