	i	date	count	countnew
0	0	2000-01-01	0.96	0.384615384615
1	1	2000-01-02	0.96	0.384615384615
2	2	2000-01-03	0.97	0.461538461538
3	3	2000-01-04	0.97	0.461538461538
4	4	2000-01-05	0.98	0.538461538462
5	5	2000-01-06	0.98	0.538461538462
6	6	2000-01-07	0.98	0.538461538462
7	7	2000-01-08	0.98	0.538461538462
8	8	2000-01-09	0.97	0.461538461538
9	9	2000-01-10	1.04	1.0
10	10	2000-01-11	1.04	1.0
11	11	2000-01-12	1.0	0.692307692308
12	12	2000-01-13	0.97	0.461538461538
13	13	2000-01-14	0.98	0.538461538462
14	14	2000-01-15	1.0	0.692307692308
15	15	2000-01-16	1.0	0.692307692308
16	16	2000-01-17	0.98	0.538461538462
17	17	2000-01-18	0.98	0.538461538462
18	18	2000-01-19	0.98	0.538461538462
19	19	2000-01-20	0.98	0.538461538462
20	20	2000-01-21	0.99	0.615384615385
21	21	2000-01-22	0.99	0.615384615385
22	22	2000-01-23	0.99	0.615384615385
23	23	2000-01-24	0.98	0.538461538462
24	24	2000-01-25	0.98	0.538461538462
25	25	2000-01-26	0.97	0.461538461538
26	26	2000-01-27	0.97	0.461538461538
27	27	2000-01-28	0.96	0.384615384615
28	28	2000-01-29	1.04	1.0
29	29	2000-01-30	1.04	1.0
30	30	2000-01-31	1.04	1.0
31	31	2000-02-01	1.04	1.0
32	32	2000-02-02	1.01	0.769230769231
33	33	2000-02-03	1.0	0.692307692308
34	34	2000-02-04	1.0	0.692307692308
35	35	2000-02-05	0.99	0.615384615385
36	36	2000-02-06	0.98	0.538461538462
37	37	2000-02-07	0.98	0.538461538462
38	38	2000-02-08	0.98	0.538461538462
39	39	2000-02-09	0.98	0.538461538462
40	40	2000-02-10	0.97	0.461538461538
41	41	2000-02-11	0.97	0.461538461538
42	42	2000-02-12	0.98	0.538461538462
43	43	2000-02-13	0.98	0.538461538462
44	44	2000-02-14	0.98	0.538461538462
45	45	2000-02-15	0.98	0.538461538462
46	46	2000-02-16	0.98	0.538461538462
47	47	2000-02-17	0.97	0.461538461538
48	48	2000-02-18	0.98	0.538461538462
49	49	2000-02-19	0.99	0.615384615385
50	50	2000-02-20	0.99	0.615384615385
51	51	2000-02-21	0.98	0.538461538462
52	52	2000-02-22	0.98	0.538461538462
53	53	2000-02-23	0.98	0.538461538462
54	54	2000-02-24	0.97	0.461538461538
55	55	2000-02-25	0.96	0.384615384615
56	56	2000-02-26	0.96	0.384615384615
57	57	2000-02-27	0.96	0.384615384615
58	58	2000-02-28	0.97	0.461538461538
59	59	2000-02-29	0.97	0.461538461538
60	60	2000-03-01	0.98	0.538461538462
61	61	2000-03-02	0.98	0.538461538462
62	62	2000-03-03	0.98	0.538461538462
63	63	2000-03-04	0.98	0.538461538462
64	64	2000-03-05	0.97	0.461538461538
65	65	2000-03-06	0.97	0.461538461538
66	66	2000-03-07	0.98	0.538461538462
67	67	2000-03-08	0.97	0.461538461538
68	68	2000-03-09	0.97	0.461538461538
69	69	2000-03-10	0.97	0.461538461538
70	70	2000-03-11	0.96	0.384615384615
71	71	2000-03-12	0.95	0.307692307692
72	72	2000-03-13	0.95	0.307692307692
73	73	2000-03-14	0.98	0.538461538462
74	74	2000-03-15	1.04	1.0
75	75	2000-03-16	1.0	0.692307692308
76	76	2000-03-17	0.99	0.615384615385
77	77	2000-03-18	0.99	0.615384615385
78	78	2000-03-19	0.98	0.538461538462
79	79	2000-03-20	0.99	0.615384615385
80	80	2000-03-21	0.99	0.615384615385
81	81	2000-03-22	1.0	0.692307692308
82	82	2000-03-23	0.99	0.615384615385
83	83	2000-03-24	0.99	0.615384615385
84	84	2000-03-25	0.99	0.615384615385
85	85	2000-03-26	0.99	0.615384615385
86	86	2000-03-27	0.98	0.538461538462
87	87	2000-03-28	0.98	0.538461538462
88	88	2000-03-29	0.97	0.461538461538
89	89	2000-03-30	0.99	0.615384615385
90	90	2000-03-31	1.0	0.692307692308
91	91	2000-04-01	0.99	0.615384615385
92	92	2000-04-02	0.96	0.384615384615
93	93	2000-04-03	0.98	0.538461538462
94	94	2000-04-04	1.0	0.692307692308
95	95	2000-04-05	1.0	0.692307692308
96	96	2000-04-06	1.04	1.0
97	97	2000-04-07	1.0	0.692307692308
98	98	2000-04-08	1.0	0.692307692308
99	99	2000-04-09	1.0	0.692307692308
100	100	2000-04-10	0.99	0.615384615385
101	101	2000-04-11	0.99	0.615384615385
102	102	2000-04-12	0.98	0.538461538462
103	103	2000-04-13	0.98	0.538461538462
104	104	2000-04-14	0.97	0.461538461538
105	105	2000-04-15	0.95	0.307692307692
106	106	2000-04-16	0.94	0.230769230769
107	107	2000-04-17	0.95	0.307692307692
108	108	2000-04-18	0.95	0.307692307692
109	109	2000-04-19	0.95	0.307692307692
110	110	2000-04-20	0.98	0.538461538462
111	111	2000-04-21	0.99	0.615384615385
112	112	2000-04-22	0.99	0.615384615385
113	113	2000-04-23	0.99	0.615384615385
114	114	2000-04-24	0.99	0.615384615385
115	115	2000-04-25	0.98	0.538461538462
116	116	2000-04-26	0.97	0.461538461538
117	117	2000-04-27	0.97	0.461538461538
118	118	2000-04-28	0.96	0.384615384615
119	119	2000-04-29	0.96	0.384615384615
120	120	2000-04-30	0.96	0.384615384615
121	121	2000-05-01	0.96	0.384615384615
122	122	2000-05-02	0.96	0.384615384615
123	123	2000-05-03	0.96	0.384615384615
124	124	2000-05-04	0.96	0.384615384615
125	125	2000-05-05	0.96	0.384615384615
126	126	2000-05-06	0.96	0.384615384615
127	127	2000-05-07	0.96	0.384615384615
128	128	2000-05-08	0.96	0.384615384615
129	129	2000-05-09	0.94	0.230769230769
130	130	2000-05-10	0.95	0.307692307692
131	131	2000-05-11	0.98	0.538461538462
132	132	2000-05-12	0.97	0.461538461538
133	133	2000-05-13	0.96	0.384615384615
134	134	2000-05-14	0.96	0.384615384615
135	135	2000-05-15	0.96	0.384615384615
136	136	2000-05-16	0.96	0.384615384615
137	137	2000-05-17	0.95	0.307692307692
138	138	2000-05-18	0.95	0.307692307692
139	139	2000-05-19	0.95	0.307692307692
140	140	2000-05-20	0.94	0.230769230769
141	141	2000-05-21	0.93	0.153846153846
142	142	2000-05-22	0.93	0.153846153846
143	143	2000-05-23	0.93	0.153846153846
144	144	2000-05-24	0.92	0.0769230769231
145	145	2000-05-25	0.92	0.0769230769231
146	146	2000-05-26	0.92	0.0769230769231
147	147	2000-05-27	0.92	0.0769230769231
148	148	2000-05-28	0.92	0.0769230769231
149	149	2000-05-29	0.92	0.0769230769231
150	150	2000-05-30	0.92	0.0769230769231
151	151	2000-05-31	0.92	0.0769230769231
152	152	2000-06-01	0.93	0.153846153846
153	153	2000-06-02	0.94	0.230769230769
154	154	2000-06-03	0.94	0.230769230769
155	155	2000-06-04	0.95	0.307692307692
156	156	2000-06-05	0.94	0.230769230769
157	157	2000-06-06	0.94	0.230769230769
158	158	2000-06-07	0.94	0.230769230769
159	159	2000-06-08	0.94	0.230769230769
160	160	2000-06-09	0.94	0.230769230769
161	161	2000-06-10	0.94	0.230769230769
162	162	2000-06-11	0.94	0.230769230769
163	163	2000-06-12	0.94	0.230769230769
164	164	2000-06-13	0.93	0.153846153846
165	165	2000-06-14	0.94	0.230769230769
166	166	2000-06-15	0.94	0.230769230769
167	167	2000-06-16	0.93	0.153846153846
168	168	2000-06-17	0.92	0.0769230769231
169	169	2000-06-18	0.91	0.0
170	170	2000-06-19	0.91	0.0
171	171	2000-06-20	0.91	0.0
