	i	date	count	countnew
0	0	2000-01-01	14.15	0.0443235352664
1	1	2000-01-02	13.91	0.0427310729215
2	2	2000-01-03	13.68	0.0412049631743
3	3	2000-01-04	13.45	0.0396788534271
4	4	2000-01-05	13.23	0.0382190962776
5	5	2000-01-06	13.01	0.0367593391281
6	6	2000-01-07	12.79	0.0352995819786
7	7	2000-01-08	12.58	0.0339061774268
8	8	2000-01-09	12.37	0.0325127728751
9	9	2000-01-10	12.16	0.0311193683233
10	10	2000-01-11	11.96	0.0297923163692
11	11	2000-01-12	11.76	0.0284652644151
12	12	2000-01-13	11.56	0.027138212461
13	13	2000-01-14	11.37	0.0258775131046
14	14	2000-01-15	11.18	0.0246168137483
15	15	2000-01-16	10.99	0.0233561143919
16	16	2000-01-17	10.81	0.0221617676332
17	17	2000-01-18	10.63	0.0209674208745
18	18	2000-01-19	10.45	0.0197730741159
19	19	2000-01-20	10.28	0.0186450799549
20	20	2000-01-21	10.11	0.0175170857939
21	21	2000-01-22	9.94	0.0163890916329
22	22	2000-01-23	9.77	0.015261097472
23	23	2000-01-24	9.61	0.0141994559087
24	24	2000-01-25	9.45	0.0131378143454
25	25	2000-01-26	9.29	0.0120761727822
26	26	2000-01-27	9.14	0.0110808838166
27	27	2000-01-28	8.99	0.010085594851
28	28	2000-01-29	8.84	0.00909030588548
29	29	2000-01-30	8.69	0.00809501691991
30	30	2000-01-31	8.54	0.00709972795435
31	31	2000-02-01	8.4	0.00617079158649
32	32	2000-02-02	8.26	0.00524185521863
33	33	2000-02-03	8.12	0.00431291885077
34	34	2000-02-04	7.99	0.00345033508062
35	35	2000-02-05	7.86	0.00258775131046
36	36	2000-02-06	7.72	0.00165881494261
37	37	2000-02-07	7.6	0.000862583770155
38	38	2000-02-08	7.47	0.0
39	39	2000-02-09	158.18	1.0
40	40	2000-02-10	158.18	1.0
41	41	2000-02-11	158.18	1.0
42	42	2000-02-12	46.26	0.257381726495
43	43	2000-02-13	45.48	0.252206223874
44	44	2000-02-14	44.73	0.247229779046
45	45	2000-02-15	158.18	1.0
46	46	2000-02-16	158.18	1.0
47	47	2000-02-17	86.34	0.523322938093
48	48	2000-02-18	158.18	1.0
49	49	2000-02-19	158.18	1.0
50	50	2000-02-20	87.29	0.529626434875
51	51	2000-02-21	85.83	0.51993895561
52	52	2000-02-22	84.4	0.510450534138
53	53	2000-02-23	109.3	0.675668502422
54	54	2000-02-24	82.04	0.49479132108
55	55	2000-02-25	80.67	0.485701015195
56	56	2000-02-26	79.33	0.476809767102
57	57	2000-02-27	78.0	0.467984871608
58	58	2000-02-28	118.95	0.739698759206
59	59	2000-02-29	76.11	0.455444230642
60	60	2000-03-01	74.84	0.447017450733
61	61	2000-03-02	73.59	0.43872337602
62	62	2000-03-03	72.36	0.430562006503
63	63	2000-03-04	71.16	0.422599694778
64	64	2000-03-05	69.97	0.414703735651
65	65	2000-03-06	68.81	0.407006834318
66	66	2000-03-07	158.18	1.0
67	67	2000-03-08	84.34	0.510052418552
68	68	2000-03-09	82.93	0.500696702276
69	69	2000-03-10	81.55	0.491540043793
70	70	2000-03-11	80.19	0.482516090505
71	71	2000-03-12	78.85	0.473624842413
72	72	2000-03-13	77.54	0.464932652113
73	73	2000-03-14	158.18	1.0
74	74	2000-03-15	158.18	1.0
75	75	2000-03-16	158.18	1.0
76	76	2000-03-17	81.94	0.494127795103
77	77	2000-03-18	80.58	0.485103841815
78	78	2000-03-19	122.18	0.761130648265
79	79	2000-03-20	78.61	0.472032380068
80	80	2000-03-21	158.18	1.0
81	81	2000-03-22	158.18	1.0
82	82	2000-03-23	158.18	1.0
83	83	2000-03-24	158.18	1.0
84	84	2000-03-25	158.18	1.0
85	85	2000-03-26	112.8	0.698891911618
86	86	2000-03-27	158.18	1.0
87	87	2000-03-28	158.18	1.0
88	88	2000-03-29	158.18	1.0
89	89	2000-03-30	145.24	0.914139738571
90	90	2000-03-31	142.82	0.898082409926
91	91	2000-04-01	158.18	1.0
92	92	2000-04-02	158.18	1.0
93	93	2000-04-03	158.18	1.0
94	94	2000-04-04	158.18	1.0
95	95	2000-04-05	158.18	1.0
96	96	2000-04-06	158.18	1.0
97	97	2000-04-07	158.18	1.0
98	98	2000-04-08	158.18	1.0
99	99	2000-04-09	158.18	1.0
100	100	2000-04-10	158.18	1.0
101	101	2000-04-11	158.18	1.0
102	102	2000-04-12	158.18	1.0
103	103	2000-04-13	158.18	1.0
104	104	2000-04-14	158.18	1.0
105	105	2000-04-15	158.18	1.0
106	106	2000-04-16	158.18	1.0
107	107	2000-04-17	158.18	1.0
108	108	2000-04-18	158.18	1.0
109	109	2000-04-19	158.18	1.0
110	110	2000-04-20	158.18	1.0
111	111	2000-04-21	158.18	1.0
112	112	2000-04-22	158.18	1.0
113	113	2000-04-23	158.18	1.0
114	114	2000-04-24	158.18	1.0
115	115	2000-04-25	158.18	1.0
116	116	2000-04-26	158.18	1.0
117	117	2000-04-27	158.18	1.0
118	118	2000-04-28	158.18	1.0
119	119	2000-04-29	158.18	1.0
120	120	2000-04-30	158.18	1.0
121	121	2000-05-01	158.18	1.0
122	122	2000-05-02	158.18	1.0
123	123	2000-05-03	158.18	1.0
124	124	2000-05-04	158.18	1.0
125	125	2000-05-05	158.18	1.0
126	126	2000-05-06	158.18	1.0
127	127	2000-05-07	158.18	1.0
128	128	2000-05-08	158.18	1.0
129	129	2000-05-09	158.18	1.0
130	130	2000-05-10	158.18	1.0
131	131	2000-05-11	158.18	1.0
132	132	2000-05-12	158.18	1.0
133	133	2000-05-13	158.18	1.0
134	134	2000-05-14	158.18	1.0
135	135	2000-05-15	158.18	1.0
136	136	2000-05-16	158.18	1.0
137	137	2000-05-17	158.18	1.0
138	138	2000-05-18	158.18	1.0
139	139	2000-05-19	158.18	1.0
