	i	date	count	countnew
0	0	2000-01-01	0.93	0.0602910602911
1	1	2000-01-02	5.45	1.0
2	2	2000-01-03	5.45	1.0
3	3	2000-01-04	5.45	1.0
4	4	2000-01-05	4.91	0.887733887734
5	5	2000-01-06	3.85	0.66735966736
6	6	2000-01-07	3.78	0.652806652807
7	7	2000-01-08	3.72	0.640332640333
8	8	2000-01-09	3.66	0.627858627859
9	9	2000-01-10	3.6	0.615384615385
10	10	2000-01-11	3.54	0.602910602911
11	11	2000-01-12	3.48	0.590436590437
12	12	2000-01-13	3.42	0.577962577963
13	13	2000-01-14	3.36	0.565488565489
14	14	2000-01-15	3.31	0.555093555094
15	15	2000-01-16	3.25	0.54261954262
16	16	2000-01-17	3.2	0.532224532225
17	17	2000-01-18	3.14	0.519750519751
18	18	2000-01-19	3.09	0.509355509356
19	19	2000-01-20	3.04	0.49896049896
20	20	2000-01-21	2.99	0.488565488565
21	21	2000-01-22	2.94	0.47817047817
22	22	2000-01-23	2.89	0.467775467775
23	23	2000-01-24	5.45	1.0
24	24	2000-01-25	5.45	1.0
25	25	2000-01-26	5.45	1.0
26	26	2000-01-27	5.45	1.0
27	27	2000-01-28	5.45	1.0
28	28	2000-01-29	5.45	1.0
29	29	2000-01-30	5.45	1.0
30	30	2000-01-31	5.45	1.0
31	31	2000-02-01	5.45	1.0
32	32	2000-02-02	5.45	1.0
33	33	2000-02-03	5.45	1.0
34	34	2000-02-04	5.45	1.0
35	35	2000-02-05	5.45	1.0
36	36	2000-02-06	5.45	1.0
37	37	2000-02-07	5.45	1.0
38	38	2000-02-08	5.45	1.0
39	39	2000-02-09	5.45	1.0
40	40	2000-02-10	5.45	1.0
41	41	2000-02-11	5.45	1.0
42	42	2000-02-12	5.45	1.0
43	43	2000-02-13	5.45	1.0
44	44	2000-02-14	5.45	1.0
45	45	2000-02-15	5.45	1.0
46	46	2000-02-16	5.45	1.0
47	47	2000-02-17	5.45	1.0
48	48	2000-02-18	5.45	1.0
49	49	2000-02-19	5.45	1.0
50	50	2000-02-20	5.45	1.0
51	51	2000-02-21	5.45	1.0
52	52	2000-02-22	5.45	1.0
53	53	2000-02-23	5.45	1.0
54	54	2000-02-24	5.45	1.0
55	55	2000-02-25	5.45	1.0
56	56	2000-02-26	5.45	1.0
57	57	2000-02-27	5.45	1.0
58	58	2000-02-28	5.45	1.0
59	59	2000-02-29	5.45	1.0
60	60	2000-03-01	5.45	1.0
61	61	2000-03-02	5.45	1.0
62	62	2000-03-03	5.45	1.0
63	63	2000-03-04	5.45	1.0
64	64	2000-03-05	5.45	1.0
65	65	2000-03-06	5.45	1.0
66	66	2000-03-07	5.45	1.0
67	67	2000-03-08	5.45	1.0
68	68	2000-03-09	5.45	1.0
69	69	2000-03-10	5.45	1.0
70	70	2000-03-11	5.45	1.0
71	71	2000-03-12	5.45	1.0
72	72	2000-03-13	5.45	1.0
73	73	2000-03-14	5.45	1.0
74	74	2000-03-15	5.45	1.0
75	75	2000-03-16	5.45	1.0
76	76	2000-03-17	5.45	1.0
77	77	2000-03-18	5.45	1.0
78	78	2000-03-19	5.45	1.0
79	79	2000-03-20	5.45	1.0
80	80	2000-03-21	5.45	1.0
81	81	2000-03-22	5.45	1.0
82	82	2000-03-23	5.45	1.0
83	83	2000-03-24	5.45	1.0
84	84	2000-03-25	5.45	1.0
85	85	2000-03-26	5.45	1.0
86	86	2000-03-27	5.45	1.0
87	87	2000-03-28	5.45	1.0
88	88	2000-03-29	5.45	1.0
89	89	2000-03-30	5.45	1.0
90	90	2000-03-31	5.45	1.0
91	91	2000-04-01	5.45	1.0
92	92	2000-04-02	5.45	1.0
93	93	2000-04-03	5.45	1.0
94	94	2000-04-04	5.45	1.0
95	95	2000-04-05	5.45	1.0
96	96	2000-04-06	5.45	1.0
97	97	2000-04-07	5.45	1.0
98	98	2000-04-08	5.45	1.0
99	99	2000-04-09	5.45	1.0
100	100	2000-04-10	5.45	1.0
101	101	2000-04-11	5.45	1.0
102	102	2000-04-12	5.45	1.0
103	103	2000-04-13	5.45	1.0
104	104	2000-04-14	5.45	1.0
105	105	2000-04-15	5.45	1.0
106	106	2000-04-16	5.45	1.0
107	107	2000-04-17	5.45	1.0
108	108	2000-04-18	5.45	1.0
109	109	2000-04-19	5.45	1.0
110	110	2000-04-20	5.45	1.0
111	111	2000-04-21	5.45	1.0
112	112	2000-04-22	5.45	1.0
113	113	2000-04-23	5.45	1.0
114	114	2000-04-24	5.45	1.0
115	115	2000-04-25	5.45	1.0
116	116	2000-04-26	5.45	1.0
117	117	2000-04-27	5.45	1.0
118	118	2000-04-28	5.45	1.0
119	119	2000-04-29	5.45	1.0
120	120	2000-04-30	5.45	1.0
121	121	2000-05-01	5.45	1.0
122	122	2000-05-02	5.45	1.0
123	123	2000-05-03	5.45	1.0
124	124	2000-05-04	5.45	1.0
125	125	2000-05-05	5.45	1.0
126	126	2000-05-06	5.45	1.0
127	127	2000-05-07	5.45	1.0
128	128	2000-05-08	5.45	1.0
129	129	2000-05-09	5.45	1.0
130	130	2000-05-10	5.45	1.0
131	131	2000-05-11	5.45	1.0
132	132	2000-05-12	5.45	1.0
133	133	2000-05-13	5.45	1.0
134	134	2000-05-14	5.45	1.0
135	135	2000-05-15	5.45	1.0
136	136	2000-05-16	5.45	1.0
137	137	2000-05-17	5.45	1.0
138	138	2000-05-18	5.45	1.0
139	139	2000-05-19	5.45	1.0
140	140	2000-05-20	5.45	1.0
141	141	2000-05-21	5.45	1.0
142	142	2000-05-22	5.45	1.0
143	143	2000-05-23	5.26	0.960498960499
144	144	2000-05-24	5.24	0.956340956341
145	145	2000-05-25	5.26	0.960498960499
146	146	2000-05-26	5.45	1.0
147	147	2000-05-27	5.45	1.0
148	148	2000-05-28	5.45	1.0
149	149	2000-05-29	5.45	1.0
150	150	2000-05-30	5.45	1.0
151	151	2000-05-31	5.45	1.0
152	152	2000-06-01	5.27	0.962577962578
153	153	2000-06-02	5.45	1.0
154	154	2000-06-03	5.45	1.0
155	155	2000-06-04	5.45	1.0
156	156	2000-06-05	5.45	1.0
157	157	2000-06-06	5.45	1.0
158	158	2000-06-07	5.24	0.956340956341
159	159	2000-06-08	3.51	0.596673596674
160	160	2000-06-09	3.54	0.602910602911
161	161	2000-06-10	4.22	0.744282744283
162	162	2000-06-11	4.24	0.748440748441
163	163	2000-06-12	3.53	0.600831600832
164	164	2000-06-13	3.74	0.644490644491
165	165	2000-06-14	4.45	0.7920997921
166	166	2000-06-15	5.27	0.962577962578
167	167	2000-06-16	5.45	1.0
168	168	2000-06-17	5.45	1.0
169	169	2000-06-18	5.45	1.0
170	170	2000-06-19	4.54	0.810810810811
171	171	2000-06-20	5.05	0.91683991684
172	172	2000-06-21	4.39	0.779625779626
173	173	2000-06-22	4.2	0.740124740125
174	174	2000-06-23	5.45	1.0
175	175	2000-06-24	5.13	0.933471933472
176	176	2000-06-25	5.0	0.906444906445
177	177	2000-06-26	2.23	0.330561330561
178	178	2000-06-27	5.45	1.0
179	179	2000-06-28	5.42	0.993762993763
180	180	2000-06-29	4.34	0.769230769231
181	181	2000-06-30	3.17	0.525987525988
182	182	2000-07-01	3.2	0.532224532225
183	183	2000-07-02	2.92	0.474012474012
184	184	2000-07-03	4.02	0.702702702703
185	185	2000-07-04	4.7	0.844074844075
186	186	2000-07-05	2.69	0.426195426195
187	187	2000-07-06	2.05	0.293139293139
188	188	2000-07-07	2.46	0.378378378378
189	189	2000-07-08	3.4	0.573804573805
190	190	2000-07-09	3.26	0.544698544699
191	191	2000-07-10	2.81	0.451143451143
192	192	2000-07-11	2.97	0.484407484407
193	193	2000-07-12	2.9	0.469854469854
194	194	2000-07-13	2.61	0.409563409563
195	195	2000-07-14	2.5	0.386694386694
196	196	2000-07-15	3.18	0.528066528067
197	197	2000-07-16	2.82	0.453222453222
198	198	2000-07-17	2.6	0.407484407484
199	199	2000-07-18	1.63	0.205821205821
200	200	2000-07-19	2.23	0.330561330561
201	201	2000-07-20	2.3	0.345114345114
202	202	2000-07-21	3.4	0.573804573805
203	203	2000-07-22	1.81	0.243243243243
204	204	2000-07-23	1.82	0.245322245322
205	205	2000-07-24	2.83	0.455301455301
206	206	2000-07-25	2.23	0.330561330561
