0,76444
5,2223
4,2127
2,77622
1,2145
1,1652
2,1584122
3,2044
5,2240
4,73408
0,2401
1,75131
3,1770
0,75599
1,1914
3,2213
4,1441
3,2169
3,75003
3,74349
0,1680849
4,75962
1,77295
1,1575
3,2414
4,75068
1,1517
3,76901
0,77331
1,1133698
4,78293
4,1374
1,74986
1,77296
3,1394
5,2148
4,588093
5,1777
5,1574
0,1878
4,1486
0,75426
3,1393
3,73485
0,1675
2,1763
2,732898
2,1319
3,632209
0,2430
0,1940
0,73863
0,2090
1,2020
0,1736
0,2273
1,74763
4,77144
0,2238
1,75304
5,72914
0,1689
4,1489
2,2359
1,2459
4,2320
0,1528
0,2160
4,1748
5,820019
3,1998
1,1826
1,587996
3,850144
1,1741
5,2260
5,1688
3,1523
5,1308
1,73618
2,1320
0,1814
3,75378
5,2376
0,1376
1,77243
1,76847
3,73155
5,1334
4,2315
3,911906
1,1312
1,2266
0,2088
5,2361
5,1619
4,632007
5,1743
5,77674
5,73772
1,1520
1,2242
0,2251
3,73702
3,1492
3,73511
4,2062
4,77364
3,2454
3,1611
3,676259
3,73855
0,2072
3,1329
0,2239
4,2322
5,1615
3,1428
2,1594
2,2358
2,1307
4,1751
0,75585
1,1775
0,2073
5,2353
2,1744511
4,1771
2,1713
3,2305
1,1660
1,1653
0,2439
3,75722
4,891923
3,1531
0,1936
1,2035
3,74984
3,2405
3,75937
5,1776
2,2207
0,1360
2,751356
1,1519
2,1957
0,1995460
1,1383
3,2384
5,74888
5,1787
2,1789
5,1997368
0,404924
2,1714
0,1445
1,2398
3,2382
3,73718
3,77627
0,587650
3,2332
3,74479
0,1910
0,2306
4,2319
1,1567
0,76598
1,76017
1,75157
1,72955
2,75127
4,75061
5,2289
2,1945
1,2246
3,76098
2,1598
3,78103
0,2115
2,2026
1,1573
0,609597
2,2030
3,75325
5,1971
4,74132
5,76321
3,1327
3,73869
2,1926
0,1433
4,737634
2,2057
3,2083
1,2154
3,1699
5,1700
1,76269
3,76997
1,587567
1,1823
0,77580
3,1339
2,1324
0,1657
1,75132
1,613373
4,1405
0,74466
2,78060
0,2013
1,76800
0,73093
1,2272
0,75143
3,1522
5,77820
0,1471
3,1649
3,1541
3,1731
0,76186
4,73519
1,2200
3,1398
0,74169
0,1375
2,1915
0,2074
3,1437
3,1892
0,2330
4,74695
0,74871
3,77141
3,2393
1,77105
2,2281
2,2363
5,77769
1,1983
5,1821
3,1545
5,1809
1,1367
0,1733
2,2118
0,73215
5,1762
5,1765
5,1931
3,632045
2,2364
3,1835
5,1978
0,2445
3,587835
4,74237
3,1124417
0,2457
5,1987
3,72730
0,1412
2,76169
1,77879
5,2113
2,1785
4,73458
1,1411
0,2039
4,1415
5,2243
2,2345
3,2021
4,1436
1,76663
1,73669
3,2427
3,1512
1,2178
0,1718
0,1706
0,1559
3,1467
3,1444
1,1959
1,78314
4,1989
1,1712
5,72951
2,76857
3,74208
0,76389
1,606380
3,2333
0,1358974
4,735714
3,2053
2,2159
2,72780
3,1877
4,1134407
1,73271
3,72748
3,77052
4,73276
1,75878
1,2371
2,385643
2,1603
1,1984
3,385508
2,76675
2,2365
4,1418
3,1920
1,2112
3,73098
2,2078
4,2048
1,76252
0,76702
3,1439
0,1874
1,1703
1,2390
3,2453
1,73358
4,74939
3,74298
3,2325
3,73309
5,73473
1,73447
5,1773
3,1664
4,2262
1,2041
0,587800
3,2214
1,76732
0,1891
0,72728
3,1727
3,75882
5,2176
3,1550
3,76270
5,2244
4,2318
3,76374
0,588165
0,1719
4,74761
2,2341
2,1956
1,1788
3,1720
3,77148
1,2040
3,2425
3,74690
3,76842
2,78220
1,1749
1,2372
0,1361
2,2350
3,1337
1,2046
2,2135
0,2071
0,1778
1,77328
1,74510
1,2274
0,1389
4,77365
1,73667
5,74166
1,1309
0,74573
3,75260
5,76989
3,75180
1,2396
0,76922
5,2140
1,2122
3,76899
5,2019
5,1698
5,1123030
5,2277
1,75668
4,78306
4,1729
0,74708
0,74428
5,2257
1,2464
1,77749
3,884383
1,1732
3,1504
4,1681
1,1399
2,2152
1,1521
1,1783
0,77977
0,2417
4,1930
3,2000
2,2121
1,1822
3,73480
