,Unnamed: 0,Unnamed: 0.1,place,cooling,lon,fuel,lat,state,dischargefile,f,c
318,318,779,73740,1,-79.925,2,32.825,SC,556_1161.tsv,Coal,ST-OT
319,319,780,73761,2,-106.625,2,45.975,MT,819_627.tsv,Coal,ST-RC
320,320,791,73869,2,-86.925,2,40.025,IN,700_1021.tsv,Coal,ST-RC
321,321,800,74066,1,-81.475,2,40.525,OH,710_1130.tsv,Coal,ST-OT
322,322,805,74132,2,-95.275,2,43.175,IA,763_854.tsv,Coal,ST-RC
323,323,809,74169,2,-78.775,2,40.475,PA,709_1184.tsv,Coal,ST-RC
324,324,812,74205,2,-78.575,2,34.625,NC,592_1188.tsv,Coal,ST-RC
325,325,832,74509,2,-83.275,2,42.675,MI,753_1094.tsv,Coal,ST-RC
326,326,839,74690,2,-80.075,2,39.525,WV,690_1158.tsv,Coal,ST-RC
327,327,844,74763,2,-87.425,2,37.675,KY,653_1011.tsv,Coal,ST-RC
328,328,853,74906,2,-92.925,2,47.425,MN,848_901.tsv,Coal,ST-RC
329,329,857,74939,2,-97.025,2,47.425,ND,848_819.tsv,Coal,ST-RC
330,330,875,75127,2,-98.325,2,29.325,TX,486_793.tsv,Coal,ST-RC
331,331,881,75157,2,-86.925,2,38.425,IN,668_1021.tsv,Coal,ST-RC
332,332,884,75180,2,-76.225,2,40.775,PA,715_1235.tsv,Coal,ST-RC
333,333,886,75189,1,-91.925,2,44.275,WI,785_921.tsv,Coal,ST-OT
334,334,893,75345,2,-75.975,2,40.875,PA,717_1240.tsv,Coal,ST-RC
335,335,896,75426,2,-102.625,2,38.125,CO,662_707.tsv,Coal,ST-RC
336,336,910,75722,2,-93.225,2,39.125,MO,682_895.tsv,Coal,ST-RC
337,337,919,75877,2,-87.975,2,43.025,WI,760_1000.tsv,Coal,ST-RC
338,338,927,75997,2,-76.425,2,40.825,PA,716_1231.tsv,Coal,ST-RC
339,339,933,76102,1,-96.375,2,42.275,IA,745_832.tsv,Coal,ST-OT
340,340,940,76240,2,-95.675,2,36.425,OK,628_846.tsv,Coal,ST-RC
341,341,943,76243,2,-75.475,2,40.675,PA,713_1250.tsv,Coal,ST-RC
342,342,964,76542,2,-86.175,2,39.775,IN,695_1036.tsv,Coal,ST-RC
343,343,969,76629,2,-83.925,2,31.875,GA,537_1081.tsv,Coal,ST-RC
344,344,976,76681,2,-91.275,2,30.625,LA,512_934.tsv,Coal,ST-RC
345,345,979,76732,2,-89.675,2,38.275,IL,665_966.tsv,Coal,ST-RC
346,346,982,76790,2,-87.475,2,37.625,KY,652_1010.tsv,Coal,ST-RC
347,347,995,76901,2,-119.075,2,35.775,CA,615_378.tsv,Coal,ST-RC
348,348,1003,77002,3,-108.475,2,45.825,MT,816_590.tsv,Coal,ST-DC
349,349,1010,77093,2,-95.025,2,45.175,MN,803_859.tsv,Coal,ST-RC
350,350,1014,77131,2,-89.575,2,46.775,MI,835_968.tsv,Coal,ST-RC
351,351,1016,77141,2,-76.175,2,40.775,PA,715_1236.tsv,Coal,ST-RC
352,352,1018,77148,2,-76.375,2,40.625,PA,712_1232.tsv,Coal,ST-RC
353,353,1026,77328,3,-105.425,2,44.275,WY,785_651.tsv,Coal,ST-DC
354,354,1034,77565,2,-104.525,2,37.175,CO,643_669.tsv,Coal,ST-RC
355,355,1036,77570,2,-105.175,2,39.775,CO,695_656.tsv,Coal,ST-RC
356,356,1049,77757,2,-110.425,2,39.525,UT,690_551.tsv,Coal,ST-RC
357,357,1052,77860,2,-76.175,2,40.825,PA,716_1236.tsv,Coal,ST-RC
358,358,1076,385617,2,-96.025,2,46.275,MN,825_839.tsv,Coal,ST-RC
359,359,1095,587961,3,-105.375,2,44.325,WY,786_652.tsv,Coal,ST-DC
360,360,1096,587988,2,-107.575,2,45.775,MT,815_608.tsv,Coal,ST-RC
361,361,1102,588046,2,-79.925,2,39.725,WV,694_1161.tsv,Coal,ST-RC
362,362,1107,588238,2,-89.925,2,35.675,AR,613_961.tsv,Coal,ST-RC
363,363,1117,613310,2,-82.325,2,36.875,VA,637_1113.tsv,Coal,ST-RC
364,364,1119,613335,2,-96.975,2,31.475,TX,529_820.tsv,Coal,ST-RC
365,365,1120,613373,2,-116.525,2,40.675,NV,713_429.tsv,Coal,ST-RC
366,366,1126,650972,2,-87.875,2,42.875,WI,757_1002.tsv,Coal,ST-RC
367,367,1130,735714,2,-105.475,2,44.425,WY,788_650.tsv,Coal,ST-RC
368,368,1132,746556,2,-112.225,2,40.725,UT,714_515.tsv,Coal,ST-RC
369,369,1134,751356,2,-96.575,2,28.625,TX,472_828.tsv,Coal,ST-RC
370,370,1135,820019,2,-96.475,2,31.175,TX,523_830.tsv,Coal,ST-RC
371,371,1136,826582,2,-97.075,2,30.575,TX,511_818.tsv,Coal,ST-RC
372,372,1137,840309,2,-105.275,2,44.275,WY,785_654.tsv,Coal,ST-RC
373,373,1143,874697,2,-93.825,2,33.625,AR,572_883.tsv,Coal,ST-RC
374,374,1147,883620,5,-88.775,2,32.625,MS,552_984.tsv,Coal,CC-RC
375,375,1157,1127605,2,-94.575,2,39.125,MO,682_868.tsv,Coal,ST-RC
376,376,1169,1358974,2,-97.275,2,41.375,NE,727_814.tsv,Coal,ST-RC
