,Unnamed: 0,Unnamed: 0.1,place,cooling,lon,fuel,lat,state,dischargefile,f,c
73,73,200,1641,2,-98.275,5,29.275,TX,485_794.tsv,Oil,ST-RC
74,74,201,1642,2,-98.375,5,29.225,TX,484_792.tsv,Oil,ST-RC
75,75,202,1646,2,-99.075,5,28.925,TX,478_778.tsv,Oil,ST-RC
76,76,203,1648,2,-111.925,5,40.775,UT,715_521.tsv,Oil,ST-RC
77,77,205,1652,1,-78.275,5,37.725,VA,654_1194.tsv,Oil,ST-OT
78,78,209,1655,2,-77.275,5,38.475,VA,669_1214.tsv,Oil,ST-RC
79,79,211,1655,1,-77.275,5,38.475,VA,669_1214.tsv,Oil,ST-OT
80,80,213,1656,1,-76.125,5,37.225,VA,644_1237.tsv,Oil,ST-OT
81,81,223,1681,1,-89.675,5,44.825,WI,796_966.tsv,Oil,ST-OT
82,82,229,1688,2,-96.125,5,33.175,TX,563_837.tsv,Oil,ST-RC
83,83,231,1690,2,-97.125,5,33.225,TX,564_817.tsv,Oil,ST-RC
84,84,236,1701,2,-118.325,5,34.175,CA,583_393.tsv,Oil,ST-RC
85,85,245,1711,2,-82.675,5,43.125,MI,762_1106.tsv,Oil,ST-RC
86,86,247,1713,2,-82.325,5,27.625,FL,452_1113.tsv,Oil,ST-RC
87,87,250,1714,2,-80.575,5,27.075,FL,441_1148.tsv,Oil,ST-RC
88,88,253,1716,2,-91.375,5,30.725,LA,514_932.tsv,Oil,ST-RC
89,89,292,1755,2,-92.725,5,31.375,LA,527_905.tsv,Oil,ST-RC
90,90,298,1762,2,-96.475,5,30.725,TX,514_830.tsv,Oil,ST-RC
91,91,308,1773,2,-92.475,5,31.325,LA,526_910.tsv,Oil,ST-RC
92,92,334,1813,2,-70.775,5,43.075,NH,761_1344.tsv,Oil,ST-RC
93,93,335,1814,1,-73.975,5,41.575,NY,731_1280.tsv,Oil,ST-OT
94,94,337,1821,2,-91.125,5,33.375,MS,567_937.tsv,Oil,ST-RC
95,95,338,1822,1,-90.575,5,30.025,LA,500_948.tsv,Oil,ST-OT
96,96,433,2036,1,-75.525,5,39.575,DE,691_1249.tsv,Oil,ST-OT
97,97,548,2242,1,-85.975,5,33.975,AL,579_1040.tsv,Oil,ST-OT
98,98,552,2245,1,-86.475,5,33.225,AL,564_1030.tsv,Oil,ST-OT
99,99,562,2257,1,-91.525,5,29.825,LA,496_929.tsv,Oil,ST-OT
100,100,566,2263,2,-111.925,5,33.425,AZ,568_521.tsv,Oil,ST-RC
101,101,568,2266,2,-114.725,5,32.725,AZ,554_465.tsv,Oil,ST-RC
102,102,570,2267,2,-110.925,5,32.175,AZ,543_541.tsv,Oil,ST-RC
103,103,574,2271,2,-112.225,5,33.575,AZ,571_515.tsv,Oil,ST-RC
104,104,575,2272,2,-111.925,5,33.375,AZ,567_521.tsv,Oil,ST-RC
105,105,580,2275,2,-92.175,5,34.725,AR,594_916.tsv,Oil,ST-RC
106,106,581,2277,2,-93.475,5,33.375,AR,567_890.tsv,Oil,ST-RC
107,107,582,2278,1,-92.925,5,34.425,AR,588_901.tsv,Oil,ST-OT
108,108,585,2298,2,-117.525,5,34.075,CA,581_409.tsv,Oil,ST-RC
109,109,589,2308,2,-115.525,5,32.775,CA,555_449.tsv,Oil,ST-RC
110,110,591,2312,2,-118.175,5,34.125,CA,582_396.tsv,Oil,ST-RC
111,111,596,2318,2,-105.025,5,39.725,CO,694_659.tsv,Oil,ST-RC
112,112,598,2320,2,-104.825,5,38.875,CO,677_663.tsv,Oil,ST-RC
113,113,601,2325,1,-72.075,5,41.425,CT,728_1318.tsv,Oil,ST-OT
114,114,602,2327,1,-72.575,5,41.525,CT,730_1308.tsv,Oil,ST-OT
115,115,603,2327,2,-72.575,5,41.525,CT,730_1308.tsv,Oil,ST-RC
116,116,607,2332,1,-75.575,5,39.625,DE,692_1248.tsv,Oil,ST-OT
117,117,609,2334,2,-75.525,5,39.175,DE,683_1249.tsv,Oil,ST-RC
118,118,616,2345,2,-80.325,5,25.425,FL,408_1153.tsv,Oil,ST-RC
119,119,618,2350,1,-83.175,5,30.375,FL,507_1096.tsv,Oil,ST-OT
120,120,622,2358,2,-82.425,5,29.775,FL,495_1111.tsv,Oil,ST-RC
121,121,625,2361,1,-81.425,5,30.375,FL,507_1131.tsv,Oil,ST-OT
122,122,629,2365,2,-81.925,5,28.075,FL,461_1121.tsv,Oil,ST-RC
123,123,632,2367,2,-84.425,5,30.475,FL,509_1071.tsv,Oil,ST-RC
124,124,640,2376,2,-84.875,5,33.475,GA,569_1062.tsv,Oil,ST-RC
125,125,659,2414,1,-86.175,5,39.725,IN,694_1036.tsv,Oil,ST-OT
126,126,675,2429,1,-90.625,5,42.525,IA,750_947.tsv,Oil,ST-OT
127,127,677,2431,2,-90.225,5,41.775,IA,735_955.tsv,Oil,ST-RC
128,128,679,2434,2,-92.825,5,42.025,IA,740_903.tsv,Oil,ST-RC
129,129,688,2444,2,-100.775,5,37.175,KS,643_744.tsv,Oil,ST-RC
130,130,689,2445,2,-99.975,5,37.725,KS,654_760.tsv,Oil,ST-RC
131,131,690,2446,2,-98.825,5,38.425,KS,668_783.tsv,Oil,ST-RC
132,132,691,2448,2,-97.475,5,37.825,KS,656_810.tsv,Oil,ST-RC
133,133,693,2450,2,-97.325,5,37.575,KS,651_813.tsv,Oil,ST-RC
134,134,694,2452,2,-97.925,5,38.025,KS,660_801.tsv,Oil,ST-RC
135,135,697,2455,2,-95.625,5,37.075,KS,641_847.tsv,Oil,ST-RC
136,136,698,2456,2,-94.625,5,39.075,KS,681_867.tsv,Oil,ST-RC
137,137,700,2458,2,-100.875,5,37.975,KS,659_742.tsv,Oil,ST-RC
138,138,710,72728,2,-87.425,5,41.725,IN,734_1011.tsv,Oil,ST-RC
139,139,711,72730,2,-74.025,5,40.775,NY,715_1279.tsv,Oil,ST-RC
140,140,712,72731,2,-73.975,5,40.775,NY,715_1280.tsv,Oil,ST-RC
141,141,723,72813,2,-106.475,5,35.375,NM,607_630.tsv,Oil,ST-RC
142,142,734,73009,1,-91.375,5,35.275,AR,605_932.tsv,Oil,ST-OT
143,143,745,73271,2,-97.075,5,36.125,OK,622_818.tsv,Oil,ST-RC
144,144,752,73384,2,-68.825,5,44.575,ME,791_1383.tsv,Oil,ST-RC
145,145,763,73519,1,-67.975,5,46.825,ME,836_1400.tsv,Oil,ST-OT
146,146,774,73702,2,-97.125,5,39.275,KS,685_817.tsv,Oil,ST-RC
147,147,792,73881,2,-111.975,5,33.425,AZ,568_520.tsv,Oil,ST-RC
148,148,799,74066,1,-81.475,5,40.525,OH,710_1130.tsv,Oil,ST-OT
149,149,806,74134,2,-97.025,5,37.225,KS,644_819.tsv,Oil,ST-RC
150,150,816,74298,1,-97.175,5,40.175,NE,703_816.tsv,Oil,ST-OT
151,151,849,74871,2,-87.425,5,41.675,IN,733_1011.tsv,Oil,ST-RC
152,152,851,74888,2,-90.225,5,33.525,MS,570_955.tsv,Oil,ST-RC
153,153,862,75004,2,-73.975,5,40.675,NY,713_1280.tsv,Oil,ST-RC
154,154,874,75123,2,-101.775,5,33.575,TX,571_724.tsv,Oil,ST-RC
155,155,909,75722,2,-93.225,5,39.125,MO,682_895.tsv,Oil,ST-RC
156,156,911,75751,1,-92.775,5,33.525,AR,570_904.tsv,Oil,ST-OT
157,157,920,75878,2,-93.275,5,32.575,LA,551_894.tsv,Oil,ST-RC
158,158,921,75882,2,-80.625,5,40.325,OH,706_1147.tsv,Oil,ST-RC
159,159,934,76147,2,-94.475,5,44.325,MN,786_870.tsv,Oil,ST-RC
160,160,935,76147,1,-94.475,5,44.325,MN,786_870.tsv,Oil,ST-OT
161,161,939,76239,2,-92.975,5,43.675,MN,773_900.tsv,Oil,ST-RC
162,162,941,76240,2,-95.675,5,36.425,OK,628_846.tsv,Oil,ST-RC
163,163,965,76542,2,-86.175,5,39.775,IN,695_1036.tsv,Oil,ST-RC
164,164,972,76663,2,-97.025,5,36.625,OK,632_819.tsv,Oil,ST-RC
165,165,980,76734,2,-98.725,5,37.625,KS,652_785.tsv,Oil,ST-RC
166,166,1004,77005,2,-90.375,5,32.925,MS,558_952.tsv,Oil,ST-RC
167,167,1011,77093,2,-95.025,5,45.175,MN,803_859.tsv,Oil,ST-RC
168,168,1012,77105,2,-90.575,5,34.175,MS,583_948.tsv,Oil,ST-RC
169,169,1015,77131,2,-89.575,5,46.775,MI,835_968.tsv,Oil,ST-RC
170,170,1017,77144,2,-122.975,5,44.075,OR,781_300.tsv,Oil,ST-RC
171,171,1019,77218,2,-97.425,5,37.275,KS,645_811.tsv,Oil,ST-RC
172,172,1060,78060,2,-97.525,5,25.875,TX,417_809.tsv,Oil,ST-RC
173,173,1064,78151,2,-75.175,5,39.975,PA,699_1256.tsv,Oil,ST-RC
174,174,1067,78220,1,-97.125,5,28.875,TX,477_817.tsv,Oil,ST-OT
175,175,1077,385643,2,-91.175,5,30.475,LA,509_936.tsv,Oil,ST-RC
176,176,1109,594170,2,-76.925,5,38.975,MD,679_1221.tsv,Oil,ST-RC
177,177,1113,607176,2,-78.825,5,38.425,VA,668_1183.tsv,Oil,ST-RC
178,178,1127,676259,1,-82.875,5,38.625,OH,672_1102.tsv,Oil,ST-OT
179,179,1144,875399,2,-90.175,5,38.625,MO,672_956.tsv,Oil,ST-RC
180,180,1153,913505,2,-83.425,5,41.725,OH,734_1091.tsv,Oil,ST-RC
181,181,1159,1134407,2,-115.425,5,35.825,NV,616_451.tsv,Oil,ST-RC
182,182,1165,1181091,2,-90.225,5,38.725,IL,674_955.tsv,Oil,ST-RC
183,183,1168,1319175,2,-101.725,5,46.825,ND,836_725.tsv,Oil,ST-RC
184,184,1174,1584122,2,-90.925,5,30.125,LA,502_941.tsv,Oil,ST-RC
185,185,1177,1651571,2,-76.975,5,39.025,MD,680_1220.tsv,Oil,ST-RC
186,186,1178,1680849,2,-87.475,5,41.675,IN,733_1010.tsv,Oil,ST-RC
187,187,1179,1744511,2,-82.075,5,27.875,FL,457_1118.tsv,Oil,ST-RC
