,Unnamed: 0,Unnamed: 0.1,place,cooling,lon,fuel,lat,state,dischargefile,f,c
166,166,496,2135,5,-98.225,3,26.325,TX,426_795.tsv,Gas,CC-RC
167,167,497,2136,5,-114.125,3,35.075,AZ,601_477.tsv,Gas,CC-RC
168,168,498,2138,5,-111.825,3,32.925,AZ,558_523.tsv,Gas,CC-RC
169,169,499,2139,5,-88.225,3,41.375,IL,727_995.tsv,Gas,CC-RC
170,170,500,2140,5,-97.875,3,29.525,TX,490_802.tsv,Gas,CC-RC
171,171,501,2142,6,-97.975,3,29.775,TX,495_800.tsv,Gas,CC-DC
172,172,502,2143,5,-95.925,3,36.025,OK,620_841.tsv,Gas,CC-RC
173,173,503,2145,6,-71.925,3,41.875,CT,737_1321.tsv,Gas,CC-DC
174,174,504,2147,5,-119.575,3,35.275,CA,605_368.tsv,Gas,CC-RC
175,175,505,2148,5,-97.925,3,29.525,TX,490_801.tsv,Gas,CC-RC
176,176,506,2149,5,-97.275,3,30.175,TX,503_814.tsv,Gas,CC-RC
177,177,507,2152,5,-97.325,3,31.825,TX,536_813.tsv,Gas,CC-RC
178,178,508,2153,5,-92.425,3,30.425,LA,508_911.tsv,Gas,CC-RC
179,179,509,2154,5,-114.575,3,34.825,AZ,596_468.tsv,Gas,CC-RC
180,180,510,2155,5,-94.275,3,38.775,MO,675_874.tsv,Gas,CC-RC
181,181,511,2156,5,-116.925,3,47.775,ID,855_421.tsv,Gas,CC-RC
182,182,512,2158,5,-119.575,3,35.225,CA,604_368.tsv,Gas,CC-RC
183,183,513,2159,5,-95.075,3,29.825,TX,496_858.tsv,Gas,CC-RC
184,184,514,2160,5,-90.275,3,41.725,IL,734_954.tsv,Gas,CC-RC
185,185,515,2166,5,-97.425,3,27.825,TX,456_811.tsv,Gas,CC-RC
186,186,516,2167,5,-103.625,3,40.225,CO,704_687.tsv,Gas,CC-RC
187,187,517,2168,6,-71.525,3,42.075,MA,741_1329.tsv,Gas,CC-DC
188,188,518,2169,5,-88.325,3,41.425,IL,728_993.tsv,Gas,CC-RC
189,189,519,2170,5,-121.875,3,38.075,CA,661_322.tsv,Gas,CC-RC
190,190,520,2171,5,-90.225,3,32.375,MS,547_955.tsv,Gas,CC-RC
191,191,521,2173,5,-89.875,3,33.025,MS,560_962.tsv,Gas,CC-RC
192,192,522,2174,5,-92.175,3,34.575,AR,591_916.tsv,Gas,CC-RC
193,193,523,2176,5,-96.675,3,32.325,TX,546_826.tsv,Gas,CC-RC
194,194,524,2178,5,-95.725,3,36.025,OK,620_845.tsv,Gas,CC-RC
195,195,525,2179,5,-96.125,3,31.875,TX,537_837.tsv,Gas,CC-RC
196,196,526,2187,5,-88.025,3,30.775,AL,515_999.tsv,Gas,CC-RC
197,197,527,2193,5,-87.475,3,41.725,IN,734_1010.tsv,Gas,CC-RC
198,198,528,2200,5,-87.025,3,34.625,AL,592_1019.tsv,Gas,CC-RC
199,199,529,2201,5,-70.375,3,43.675,ME,773_1352.tsv,Gas,CC-RC
200,200,530,2203,5,-95.175,3,29.725,TX,494_856.tsv,Gas,CC-RC
201,201,531,2207,5,-97.225,3,27.875,TX,457_815.tsv,Gas,CC-RC
202,202,532,2210,5,-75.325,3,39.875,PA,697_1253.tsv,Gas,CC-RC
203,203,533,2211,5,-119.325,3,45.925,OR,818_373.tsv,Gas,CC-RC
204,204,534,2212,5,-121.825,3,38.075,CA,661_323.tsv,Gas,CC-RC
205,205,535,2213,5,-88.825,3,39.225,IL,684_983.tsv,Gas,CC-RC
206,206,536,2214,5,-87.525,3,39.375,IN,687_1009.tsv,Gas,CC-RC
207,207,537,2220,5,-92.925,3,34.275,AR,585_901.tsv,Gas,CC-RC
208,208,538,2222,5,-97.575,3,35.275,OK,605_808.tsv,Gas,CC-RC
209,209,539,2223,5,-92.075,3,32.825,LA,556_918.tsv,Gas,CC-RC
210,210,540,2228,5,-98.175,3,26.325,TX,426_796.tsv,Gas,CC-RC
211,211,541,2229,5,-92.025,3,32.725,LA,554_919.tsv,Gas,CC-RC
212,212,542,2238,5,-71.575,3,42.025,RI,740_1328.tsv,Gas,CC-RC
213,213,543,2239,5,-71.625,3,42.075,RI,741_1327.tsv,Gas,CC-RC
214,214,544,2240,5,-87.975,3,30.975,AL,519_1000.tsv,Gas,CC-RC
215,215,546,2241,5,-81.925,3,27.625,FL,452_1121.tsv,Gas,CC-RC
216,216,563,2260,5,-97.625,3,30.225,TX,504_807.tsv,Gas,CC-RC
217,217,567,2264,5,-112.175,3,33.425,AZ,568_516.tsv,Gas,CC-RC
218,218,576,2272,5,-111.925,3,33.375,AZ,567_521.tsv,Gas,CC-RC
219,219,578,2273,5,-109.875,3,32.075,AZ,541_562.tsv,Gas,CC-RC
220,220,586,2305,5,-117.275,3,34.075,CA,581_414.tsv,Gas,CC-RC
221,221,587,2306,5,-118.275,3,34.125,CA,582_394.tsv,Gas,CC-RC
222,222,590,2308,5,-115.525,3,32.775,CA,555_449.tsv,Gas,CC-RC
223,223,593,2315,5,-104.925,3,39.825,CO,696_661.tsv,Gas,CC-RC
224,224,604,2328,5,-81.175,3,28.475,FL,469_1136.tsv,Gas,CC-RC
225,225,611,2340,4,-81.825,3,26.675,FL,433_1123.tsv,Gas,CC-OT
226,226,612,2341,5,-80.225,3,26.075,FL,421_1155.tsv,Gas,CC-RC
227,227,613,2344,5,-81.325,3,28.825,FL,476_1133.tsv,Gas,CC-RC
228,228,615,2345,5,-80.325,3,25.425,FL,408_1153.tsv,Gas,CC-RC
229,229,621,2353,5,-85.675,3,30.275,FL,505_1046.tsv,Gas,CC-RC
230,230,624,2359,5,-82.325,3,29.675,FL,493_1113.tsv,Gas,CC-RC
231,231,627,2363,5,-80.075,3,26.625,FL,432_1158.tsv,Gas,CC-RC
232,232,628,2364,5,-81.925,3,28.025,FL,460_1121.tsv,Gas,CC-RC
233,233,630,2365,5,-81.925,3,28.075,FL,461_1121.tsv,Gas,CC-RC
234,234,633,2367,5,-84.425,3,30.475,FL,509_1071.tsv,Gas,CC-RC
235,235,634,2368,4,-84.225,3,30.125,FL,502_1075.tsv,Gas,CC-OT
236,236,644,2384,4,-89.525,3,37.675,IL,653_969.tsv,Gas,CC-OT
237,237,667,2422,5,-85.975,3,40.075,IN,701_1040.tsv,Gas,CC-RC
238,238,672,2426,5,-78.875,3,35.075,NC,601_1182.tsv,Gas,CC-RC
239,239,680,2435,4,-93.275,3,45.025,MN,800_894.tsv,Gas,CC-OT
240,240,687,2442,5,-94.375,3,41.125,IA,722_872.tsv,Gas,CC-RC
241,241,704,2464,5,-85.875,3,38.175,KY,663_1042.tsv,Gas,CC-RC
242,242,713,72745,5,-71.475,3,42.875,NH,757_1330.tsv,Gas,CC-RC
243,243,714,72748,5,-76.375,3,40.375,PA,707_1232.tsv,Gas,CC-RC
244,244,715,72749,5,-97.725,3,32.325,TX,546_805.tsv,Gas,CC-RC
245,245,716,72752,6,-71.475,3,42.125,MA,742_1330.tsv,Gas,CC-DC
246,246,717,72767,5,-85.475,3,42.975,MI,759_1050.tsv,Gas,CC-RC
247,247,718,72775,5,-106.875,3,32.125,NM,542_622.tsv,Gas,CC-RC
248,248,719,72779,5,-121.925,3,37.425,CA,648_321.tsv,Gas,CC-RC
249,249,721,72783,5,-72.625,3,41.925,CT,738_1307.tsv,Gas,CC-RC
250,250,724,72820,5,-78.075,3,42.525,NY,750_1198.tsv,Gas,CC-RC
251,251,725,72826,5,-114.875,3,36.425,NV,628_462.tsv,Gas,CC-RC
252,252,727,72914,6,-114.975,3,36.425,NV,628_460.tsv,Gas,CC-DC
253,253,729,72931,5,-112.925,3,33.325,AZ,566_501.tsv,Gas,CC-RC
254,254,731,72951,6,-73.875,3,40.775,NY,715_1282.tsv,Gas,CC-DC
255,255,732,72955,6,-73.825,3,42.275,NY,745_1283.tsv,Gas,CC-DC
256,256,733,72973,5,-86.575,3,32.375,AL,547_1028.tsv,Gas,CC-RC
257,257,735,73051,5,-97.525,3,30.225,TX,504_809.tsv,Gas,CC-RC
258,258,736,73072,5,-94.825,3,29.775,TX,495_863.tsv,Gas,CC-RC
259,259,740,73155,5,-75.325,3,40.625,PA,712_1253.tsv,Gas,CC-RC
260,260,741,73184,6,-115.375,3,35.625,NV,612_452.tsv,Gas,CC-DC
261,261,744,73256,5,-114.675,3,33.625,CA,572_466.tsv,Gas,CC-RC
262,262,748,73311,5,-81.925,3,30.325,FL,506_1121.tsv,Gas,CC-RC
263,263,749,73318,5,-95.575,3,29.475,TX,489_848.tsv,Gas,CC-RC
264,264,755,73447,5,-78.125,3,38.975,VA,679_1197.tsv,Gas,CC-RC
265,265,757,73473,5,-88.325,3,33.575,MS,571_993.tsv,Gas,CC-RC
266,266,761,73503,5,-81.525,3,28.275,FL,465_1129.tsv,Gas,CC-RC
267,267,762,73511,5,-72.675,3,41.775,CT,735_1306.tsv,Gas,CC-RC
268,268,764,73532,5,-118.175,3,33.875,CA,577_396.tsv,Gas,CC-RC
269,269,765,73535,5,-75.625,3,43.975,NY,779_1247.tsv,Gas,CC-RC
270,270,766,73538,5,-91.075,3,30.225,LA,504_938.tsv,Gas,CC-RC
271,271,767,73583,5,-81.575,3,28.425,FL,468_1128.tsv,Gas,CC-RC
272,272,768,73618,5,-84.975,3,33.425,GA,568_1060.tsv,Gas,CC-RC
273,273,769,73622,6,-122.925,3,46.625,WA,832_301.tsv,Gas,CC-DC
274,274,771,73667,5,-89.225,3,33.375,MS,567_975.tsv,Gas,CC-RC
275,275,772,73669,5,-95.225,3,36.225,OK,624_855.tsv,Gas,CC-RC
276,276,773,73701,5,-85.875,3,42.725,MI,754_1042.tsv,Gas,CC-RC
277,277,781,73765,5,-80.975,3,33.875,SC,577_1140.tsv,Gas,CC-RC
278,278,784,73776,5,-88.275,3,44.275,WI,785_994.tsv,Gas,CC-RC
279,279,786,73844,5,-121.125,3,38.325,CA,666_337.tsv,Gas,CC-RC
280,280,787,73854,5,-86.275,3,42.325,MI,746_1034.tsv,Gas,CC-RC
281,281,789,73863,5,-119.725,3,45.875,OR,817_365.tsv,Gas,CC-RC
282,282,793,73939,5,-71.025,3,41.675,MA,733_1339.tsv,Gas,CC-RC
283,283,796,73961,5,-95.075,3,29.725,TX,494_858.tsv,Gas,CC-RC
284,284,798,73982,5,-76.275,3,39.775,PA,695_1234.tsv,Gas,CC-RC
285,285,802,74076,5,-81.975,3,40.075,OH,701_1120.tsv,Gas,CC-RC
286,286,804,74097,5,-84.925,3,34.675,GA,593_1061.tsv,Gas,CC-RC
287,287,807,74161,5,-94.675,3,32.425,TX,548_866.tsv,Gas,CC-RC
288,288,811,74185,5,-81.275,3,32.275,GA,545_1134.tsv,Gas,CC-RC
289,289,813,74208,5,-119.475,3,35.275,CA,605_370.tsv,Gas,CC-RC
290,290,814,74237,5,-122.475,3,48.775,WA,875_310.tsv,Gas,CC-RC
291,291,815,74293,5,-71.475,3,41.775,RI,735_1330.tsv,Gas,CC-RC
292,292,818,74307,5,-74.775,3,40.125,PA,702_1264.tsv,Gas,CC-RC
293,293,819,74339,5,-79.925,3,39.875,PA,697_1161.tsv,Gas,CC-RC
294,294,821,74365,5,-93.775,3,35.425,AR,608_884.tsv,Gas,CC-RC
295,295,822,74408,5,-70.925,3,42.275,MA,745_1341.tsv,Gas,CC-RC
296,296,823,74413,5,-96.475,3,32.775,TX,555_830.tsv,Gas,CC-RC
297,297,825,74428,5,-73.775,3,42.525,NY,750_1284.tsv,Gas,CC-RC
298,298,826,74466,5,-122.225,3,47.075,WA,841_315.tsv,Gas,CC-RC
299,299,827,74474,5,-83.125,3,41.325,OH,726_1097.tsv,Gas,CC-RC
300,300,829,74479,5,-120.125,3,36.575,CA,631_357.tsv,Gas,CC-RC
301,301,830,74486,6,-104.725,3,38.625,CO,672_665.tsv,Gas,CC-DC
302,302,831,74507,5,-86.525,3,32.325,AL,546_1029.tsv,Gas,CC-RC
303,303,833,74510,5,-85.075,3,32.625,AL,552_1058.tsv,Gas,CC-RC
304,304,835,74618,5,-115.275,3,42.975,ID,759_454.tsv,Gas,CC-RC
305,305,836,74630,5,-117.075,3,33.125,CA,562_418.tsv,Gas,CC-RC
306,306,837,74637,6,-120.825,3,45.825,WA,816_343.tsv,Gas,CC-DC
307,307,841,74698,5,-123.475,3,46.975,WA,839_290.tsv,Gas,CC-RC
308,308,842,74708,5,-93.525,3,41.575,IA,731_889.tsv,Gas,CC-RC
309,309,845,74800,5,-82.775,3,38.575,OH,671_1104.tsv,Gas,CC-RC
310,310,846,74816,5,-113.125,3,33.475,AZ,569_497.tsv,Gas,CC-RC
311,311,848,74825,5,-94.425,3,32.375,TX,547_871.tsv,Gas,CC-RC
312,312,854,74912,5,-117.325,3,34.575,CA,591_413.tsv,Gas,CC-RC
313,313,855,74931,5,-85.875,3,32.975,AL,559_1042.tsv,Gas,CC-RC
314,314,860,74993,5,-92.875,3,34.375,AR,587_902.tsv,Gas,CC-RC
315,315,863,75016,4,-76.075,3,41.225,PA,724_1238.tsv,Gas,CC-OT
316,316,864,75023,5,-94.375,3,44.925,MN,798_872.tsv,Gas,CC-RC
317,317,865,75024,5,-94.325,3,44.875,MN,797_873.tsv,Gas,CC-RC
318,318,867,75064,5,-78.475,3,42.075,NY,741_1190.tsv,Gas,CC-RC
