	i	date	count	countnew
0	0	2000-01-01	14.15	0.197921306607
1	1	2000-01-02	13.91	0.19435783222
2	2	2000-01-03	13.68	0.190942835932
3	3	2000-01-04	13.45	0.187527839644
4	4	2000-01-05	13.23	0.184261321455
5	5	2000-01-06	13.01	0.180994803267
6	6	2000-01-07	12.79	0.177728285078
7	7	2000-01-08	12.58	0.174610244989
8	8	2000-01-09	12.37	0.1714922049
9	9	2000-01-10	12.16	0.168374164811
10	10	2000-01-11	11.96	0.165404602821
11	11	2000-01-12	11.76	0.162435040831
12	12	2000-01-13	11.56	0.159465478842
13	13	2000-01-14	11.37	0.156644394952
14	14	2000-01-15	11.18	0.153823311062
15	15	2000-01-16	10.99	0.151002227171
16	16	2000-01-17	10.81	0.148329621381
17	17	2000-01-18	10.63	0.14565701559
18	18	2000-01-19	10.45	0.1429844098
19	19	2000-01-20	10.28	0.140460282108
20	20	2000-01-21	10.11	0.137936154417
21	21	2000-01-22	9.94	0.135412026726
22	22	2000-01-23	9.77	0.132887899035
23	23	2000-01-24	9.61	0.130512249443
24	24	2000-01-25	9.45	0.128136599852
25	25	2000-01-26	9.29	0.12576095026
26	26	2000-01-27	9.14	0.123533778768
27	27	2000-01-28	8.99	0.121306607275
28	28	2000-01-29	8.84	0.119079435783
29	29	2000-01-30	8.69	0.116852264291
30	30	2000-01-31	8.54	0.114625092799
31	31	2000-02-01	8.4	0.112546399406
32	32	2000-02-02	8.26	0.110467706013
33	33	2000-02-03	8.12	0.108389012621
34	34	2000-02-04	7.99	0.106458797327
35	35	2000-02-05	7.86	0.104528582034
36	36	2000-02-06	7.72	0.102449888641
37	37	2000-02-07	7.6	0.100668151448
38	38	2000-02-08	7.47	0.0987379361544
39	39	2000-02-09	68.17	1.0
40	40	2000-02-10	68.17	1.0
41	41	2000-02-11	68.17	1.0
42	42	2000-02-12	46.26	0.674684484039
43	43	2000-02-13	45.49	0.663251670379
44	44	2000-02-14	44.73	0.651967334818
45	45	2000-02-15	68.17	1.0
46	46	2000-02-16	68.17	1.0
47	47	2000-02-17	68.17	1.0
48	48	2000-02-18	68.17	1.0
49	49	2000-02-19	68.17	1.0
50	50	2000-02-20	68.17	1.0
51	51	2000-02-21	68.17	1.0
52	52	2000-02-22	68.17	1.0
53	53	2000-02-23	68.17	1.0
54	54	2000-02-24	68.17	1.0
55	55	2000-02-25	68.17	1.0
56	56	2000-02-26	68.17	1.0
57	57	2000-02-27	68.17	1.0
58	58	2000-02-28	68.17	1.0
59	59	2000-02-29	68.17	1.0
60	60	2000-03-01	68.17	1.0
61	61	2000-03-02	68.17	1.0
62	62	2000-03-03	68.17	1.0
63	63	2000-03-04	68.17	1.0
64	64	2000-03-05	68.17	1.0
65	65	2000-03-06	68.17	1.0
66	66	2000-03-07	68.17	1.0
67	67	2000-03-08	68.17	1.0
68	68	2000-03-09	68.17	1.0
