0	2000-01-01	1.0	1.0
1	2000-01-02	1.0	1.0
2	2000-01-03	0.98	0.777777777778
3	2000-01-04	0.99	0.888888888889
4	2000-01-05	1.0	1.0
5	2000-01-06	0.99	0.888888888889
6	2000-01-07	1.0	1.0
7	2000-01-08	1.0	1.0
8	2000-01-09	1.0	1.0
9	2000-01-10	1.0	1.0
10	2000-01-11	0.98	0.777777777778
11	2000-01-12	0.98	0.777777777778
12	2000-01-13	1.0	1.0
13	2000-01-14	0.99	0.888888888889
14	2000-01-15	1.0	1.0
15	2000-01-16	0.98	0.777777777778
16	2000-01-17	0.97	0.666666666667
17	2000-01-18	0.97	0.666666666667
18	2000-01-19	0.96	0.555555555556
19	2000-01-20	0.98	0.777777777778
20	2000-01-21	1.0	1.0
21	2000-01-22	0.98	0.777777777778
22	2000-01-23	0.97	0.666666666667
23	2000-01-24	0.96	0.555555555556
24	2000-01-25	0.98	0.777777777778
25	2000-01-26	1.0	1.0
26	2000-01-27	1.0	1.0
27	2000-01-28	1.0	1.0
28	2000-01-29	1.0	1.0
29	2000-01-30	1.0	1.0
30	2000-01-31	1.0	1.0
31	2000-02-01	0.98	0.777777777778
32	2000-02-02	0.98	0.777777777778
33	2000-02-03	0.98	0.777777777778
34	2000-02-04	0.97	0.666666666667
35	2000-02-05	0.97	0.666666666667
36	2000-02-06	0.97	0.666666666667
37	2000-02-07	0.97	0.666666666667
38	2000-02-08	0.99	0.888888888889
39	2000-02-09	0.98	0.777777777778
40	2000-02-10	0.97	0.666666666667
41	2000-02-11	0.96	0.555555555556
42	2000-02-12	0.96	0.555555555556
43	2000-02-13	0.96	0.555555555556
44	2000-02-14	0.95	0.444444444444
45	2000-02-15	0.97	0.666666666667
46	2000-02-16	0.98	0.777777777778
47	2000-02-17	0.96	0.555555555556
48	2000-02-18	0.97	0.666666666667
49	2000-02-19	0.99	0.888888888889
50	2000-02-20	0.96	0.555555555556
51	2000-02-21	0.96	0.555555555556
52	2000-02-22	1.0	1.0
53	2000-02-23	1.0	1.0
54	2000-02-24	1.0	1.0
55	2000-02-25	1.0	1.0
56	2000-02-26	0.98	0.777777777778
57	2000-02-27	0.97	0.666666666667
58	2000-02-28	0.96	0.555555555556
59	2000-02-29	0.96	0.555555555556
60	2000-03-01	0.95	0.444444444444
61	2000-03-02	0.95	0.444444444444
62	2000-03-03	1.0	1.0
63	2000-03-04	1.0	1.0
64	2000-03-05	0.98	0.777777777778
65	2000-03-06	0.98	0.777777777778
66	2000-03-07	0.98	0.777777777778
67	2000-03-08	0.96	0.555555555556
68	2000-03-09	0.96	0.555555555556
69	2000-03-10	0.98	0.777777777778
70	2000-03-11	0.99	0.888888888889
71	2000-03-12	0.98	0.777777777778
