,place,lon,lat,cooling,fuel,state,f,c,idc
431,2035,-101.425,32.275,5,3,TX,Gas,CC-RC,1
434,2040,-77.625,36.425,2,2,NC,Coal,ST-RC,1
435,2041,-77.425,37.475,2,2,VA,Coal,ST-RC,1
437,2046,-121.325,37.925,1,1,CA,Bio-power,ST-OT,1
439,2049,-115.025,36.025,5,3,NV,Gas,CC-RC,1
440,2050,-77.275,38.225,2,2,VA,Coal,ST-RC,1
458,2081,-77.575,36.375,2,2,NC,Coal,ST-RC,1
463,2086,-76.875,38.675,5,3,MD,Gas,CC-RC,1
464,2087,-78.225,38.125,5,3,VA,Gas,CC-RC,1
474,2102,-81.575,35.075,5,3,SC,Gas,CC-RC,1
478,2108,-89.925,34.325,5,3,MS,Gas,CC-RC,1
481,2112,-91.875,34.225,5,3,AR,Gas,CC-RC,1
490,2122,-95.575,33.625,5,3,TX,Gas,CC-RC,1
497,2138,-111.825,32.925,5,3,AZ,Gas,CC-RC,1
501,2143,-95.925,36.025,5,3,OK,Gas,CC-RC,1
502,2145,-71.925,41.875,6,3,CT,Gas,CC-DC,1
508,2154,-114.575,34.825,5,3,AZ,Gas,CC-RC,1
516,2168,-71.525,42.075,6,3,MA,Gas,CC-DC,1
521,2174,-92.175,34.575,5,3,AR,Gas,CC-RC,1
523,2178,-95.725,36.025,5,3,OK,Gas,CC-RC,1
527,2200,-87.025,34.625,5,3,AL,Gas,CC-RC,1
536,2220,-92.925,34.275,5,3,AR,Gas,CC-RC,1
537,2222,-97.575,35.275,5,3,OK,Gas,CC-RC,1
546,2242,-85.975,33.975,1,2,AL,Coal,ST-OT,1
547,2242,-85.975,33.975,1,5,AL,Oil,ST-OT,1
551,2245,-86.475,33.225,1,5,AL,Oil,ST-OT,1
552,2245,-86.475,33.225,2,2,AL,Coal,ST-RC,1
553,2245,-86.475,33.225,1,2,AL,Coal,ST-OT,1
554,2246,-87.825,34.775,1,2,AL,Coal,ST-OT,1
566,2264,-112.175,33.425,5,3,AZ,Gas,CC-RC,1
567,2266,-114.725,32.725,2,5,AZ,Oil,ST-RC,1
570,2268,-99.175,34.075,2,2,TX,Coal,ST-RC,1
574,2272,-111.925,33.375,2,5,AZ,Oil,ST-RC,1
575,2272,-111.925,33.375,5,3,AZ,Gas,CC-RC,1
578,2274,-95.275,36.175,2,2,OK,Coal,ST-RC,1
588,2308,-115.525,32.775,2,5,CA,Oil,ST-RC,1
589,2308,-115.525,32.775,5,3,CA,Gas,CC-RC,1
609,2335,-76.475,39.175,2,2,MD,Coal,ST-RC,1
634,2371,-84.925,34.175,2,2,GA,Coal,ST-RC,1
635,2372,-85.375,34.225,2,2,GA,Coal,ST-RC,1
636,2372,-85.375,34.225,1,2,GA,Coal,ST-OT,1
642,2383,-89.425,39.075,2,2,IL,Coal,ST-RC,1
644,2390,-88.125,41.525,1,2,IL,Coal,ST-OT,1
647,2396,-88.075,41.625,1,2,IL,Coal,ST-OT,1
648,2398,-88.875,37.225,1,2,IL,Coal,ST-OT,1
649,2399,-89.875,38.225,2,2,IL,Coal,ST-RC,1
654,2409,-88.975,37.625,2,2,IL,Coal,ST-RC,1
660,2416,-87.275,38.525,1,2,IN,Coal,ST-OT,1
661,2416,-87.275,38.525,2,2,IN,Coal,ST-RC,1
671,2426,-78.875,35.075,5,3,NC,Gas,CC-RC,1
696,2455,-95.625,37.075,2,5,KS,Oil,ST-RC,1
700,2459,-82.625,38.125,2,2,KY,Coal,ST-RC,1
701,2460,-84.725,37.775,2,2,KY,Coal,ST-RC,1
702,2461,-85.025,38.775,2,2,KY,Coal,ST-RC,1
703,2464,-85.875,38.175,5,3,KY,Gas,CC-RC,1
704,2465,-85.925,38.075,2,2,KY,Coal,ST-RC,1
706,2467,-86.975,37.275,2,2,KY,Coal,ST-RC,1
707,2468,-88.775,37.175,1,2,KY,Coal,ST-OT,1
708,2469,-86.775,37.925,2,2,KY,Coal,ST-RC,1
715,72752,-71.475,42.125,6,3,MA,Gas,CC-DC,1
725,72862,-79.275,37.125,2,1,VA,Bio-power,ST-RC,1
728,72931,-112.925,33.325,5,3,AZ,Gas,CC-RC,1
731,72955,-73.825,42.275,6,3,NY,Gas,CC-DC,1
733,73009,-91.375,35.275,1,5,AR,Oil,ST-OT,1
743,73256,-114.675,33.625,5,3,CA,Gas,CC-RC,1
744,73271,-97.075,36.125,2,5,OK,Oil,ST-RC,1
750,73358,-87.125,34.725,1,4,AL,Nuclear,ST-OT,1
754,73447,-78.125,38.975,5,3,VA,Gas,CC-RC,1
763,73532,-118.175,33.875,5,3,CA,Gas,CC-RC,1
767,73618,-84.975,33.425,5,3,GA,Gas,CC-RC,1
768,73622,-122.925,46.625,6,3,WA,Gas,CC-DC,1
770,73667,-89.225,33.375,5,3,MS,Gas,CC-RC,1
771,73669,-95.225,36.225,5,3,OK,Gas,CC-RC,1
778,73740,-79.925,32.825,1,2,SC,Coal,ST-OT,1
780,73765,-80.975,33.875,5,3,SC,Gas,CC-RC,1
789,73867,-77.075,35.125,2,1,NC,Bio-power,ST-RC,1
803,74097,-84.925,34.675,5,3,GA,Gas,CC-RC,1
811,74205,-78.575,34.625,2,2,NC,Coal,ST-RC,1
820,74365,-93.775,35.425,5,3,AR,Gas,CC-RC,1
829,74486,-104.725,38.625,6,3,CO,Gas,CC-DC,1
832,74510,-85.075,32.625,5,3,AL,Gas,CC-RC,1
836,74637,-120.825,45.825,6,3,WA,Gas,CC-DC,1
843,74763,-87.425,37.675,2,2,KY,Coal,ST-RC,1
845,74816,-113.125,33.475,5,3,AZ,Gas,CC-RC,1
846,74819,-78.975,35.575,2,4,NC,Nuclear,ST-RC,1
854,74931,-85.875,32.975,5,3,AL,Gas,CC-RC,1
858,74986,-77.275,37.325,2,1,VA,Bio-power,ST-RC,1
859,74993,-92.875,34.375,5,3,AR,Gas,CC-RC,1
875,75131,-97.975,33.125,5,3,TX,Gas,CC-RC,1
876,75132,-84.475,33.825,5,3,GA,Gas,CC-RC,1
880,75157,-86.925,38.425,2,2,IN,Coal,ST-RC,1
882,75179,-82.825,34.375,5,3,SC,Gas,CC-RC,1
887,75258,-77.975,34.975,2,1,NC,Bio-power,ST-RC,1
890,75304,-95.925,34.725,5,3,OK,Gas,CC-RC,1
894,75393,-89.475,35.575,5,3,TN,Gas,CC-RC,1
896,75441,-115.125,36.225,5,3,NV,Gas,CC-RC,1
907,75668,-89.175,34.825,5,3,MS,Gas,CC-RC,1
914,75818,-112.875,33.325,5,3,AZ,Gas,CC-RC,1
915,75819,-115.525,32.925,2,1,CA,Bio-power,ST-RC,1
919,75878,-93.275,32.575,2,5,LA,Oil,ST-RC,1
925,75977,-87.075,34.675,5,3,AL,Gas,CC-RC,1
928,76017,-79.325,37.125,2,1,VA,Bio-power,ST-RC,1
930,76097,-117.175,32.675,5,3,CA,Gas,CC-RC,1
939,76240,-95.675,36.425,2,2,OK,Coal,ST-RC,1
940,76240,-95.675,36.425,2,5,OK,Oil,ST-RC,1
941,76240,-95.675,36.425,5,3,OK,Gas,CC-RC,1
943,76252,-118.125,33.925,5,3,CA,Gas,CC-RC,1
944,76269,-119.075,34.175,5,3,CA,Gas,CC-RC,1
946,76302,-102.325,31.825,5,3,TX,Gas,CC-RC,1
958,76451,-112.675,32.975,5,3,AZ,Gas,CC-RC,1
970,76663,-97.025,36.625,2,5,OK,Oil,ST-RC,1
977,76732,-89.675,38.275,2,2,IL,Coal,ST-RC,1
980,76790,-87.475,37.625,2,2,KY,Coal,ST-RC,1
982,76800,-83.375,34.975,2,1,GA,Bio-power,ST-RC,1
986,76841,-97.225,35.675,5,3,OK,Gas,CC-RC,1
988,76847,-112.825,33.325,5,3,AZ,Gas,CC-RC,1
990,76885,-79.925,34.825,5,3,NC,Gas,CC-RC,1
1001,77002,-108.475,45.825,3,2,MT,Coal,ST-DC,1
1007,77057,-97.925,33.075,5,3,TX,Gas,CC-RC,1
1010,77105,-90.575,34.175,2,5,MS,Oil,ST-RC,1
1011,77105,-90.575,34.175,5,3,MS,Gas,CC-RC,1
1018,77243,-84.775,35.625,2,4,TN,Nuclear,ST-RC,1
1019,77255,-90.475,30.025,1,4,LA,Nuclear,ST-OT,1
1021,77295,-85.025,33.375,5,3,GA,Gas,CC-RC,1
1022,77296,-85.075,33.325,5,3,GA,Gas,CC-RC,1
1024,77328,-105.425,44.275,3,2,WY,Coal,ST-DC,1
1040,77670,-78.425,37.725,5,3,VA,Gas,CC-RC,1
1046,77749,-76.675,37.175,1,4,VA,Nuclear,ST-OT,1
1051,77879,-90.175,36.575,5,3,MO,Gas,CC-RC,1
1052,77934,-90.025,34.975,5,3,MS,Gas,CC-RC,1
1053,77935,-77.025,36.675,2,1,VA,Bio-power,ST-RC,1
1061,78118,-85.075,35.275,2,4,TN,Nuclear,ST-RC,1
1071,78314,-80.525,35.775,5,3,NC,Gas,CC-RC,1
1080,587567,-118.175,33.975,5,3,CA,Gas,CC-RC,1
1093,587961,-105.375,44.325,3,2,WY,Coal,ST-DC,1
1096,587996,-89.725,35.875,5,3,AR,Gas,CC-RC,1
1102,588110,-78.325,37.725,5,3,VA,Gas,CC-RC,1
1105,588238,-89.925,35.675,2,2,AR,Coal,ST-RC,1
1107,594170,-76.925,38.975,2,5,MD,Oil,ST-RC,1
1108,606380,-111.875,39.825,6,3,UT,Gas,CC-DC,1
1111,607176,-78.825,38.425,2,5,VA,Oil,ST-RC,1
1115,613310,-82.325,36.875,2,2,VA,Coal,ST-RC,1
1118,613373,-116.525,40.675,2,2,NV,Coal,ST-RC,1
1135,840309,-105.275,44.275,2,2,WY,Coal,ST-RC,1
1136,841085,-102.275,31.825,5,3,TX,Gas,CC-RC,1
1140,871146,-100.925,32.725,5,3,TX,Gas,CC-RC,1
1142,875399,-90.175,38.625,2,5,MO,Oil,ST-RC,1
1143,875399,-90.175,38.625,5,3,MO,Gas,CC-RC,1
1156,1133698,-96.525,33.775,5,3,TX,Gas,CC-RC,1
1163,1181091,-90.225,38.725,2,5,IL,Oil,ST-RC,1
1173,1585142,-78.875,36.675,2,1,VA,Bio-power,ST-RC,1
1175,1651571,-76.975,39.025,2,5,MD,Oil,ST-RC,1
