,place,lon,lat,cooling,fuel,state,f,c,idc
598,2321,-107.175,40.525,2,2,CO,Coal,ST-RC,4
599,2322,-108.525,38.225,2,2,CO,Coal,ST-RC,4
677,2433,-91.625,41.975,1,2,IA,Coal,ST-OT,4
680,2436,-95.875,41.175,2,2,IA,Coal,ST-RC,4
681,2436,-95.875,41.175,1,2,IA,Coal,ST-OT,4
682,2437,-96.375,42.325,1,2,IA,Coal,ST-OT,4
685,2440,-92.425,42.525,1,2,IA,Coal,ST-OT,4
722,72813,-106.475,35.375,2,5,NM,Oil,ST-RC,4
729,72938,-67.825,46.775,2,1,ME,Bio-power,ST-RC,4
736,73085,-68.425,46.625,2,1,ME,Bio-power,ST-RC,4
741,73195,-122.875,42.475,2,1,OR,Bio-power,ST-RC,4
745,73276,-70.425,45.175,2,1,ME,Bio-power,ST-RC,4
749,73332,-71.725,43.625,2,1,NH,Bio-power,ST-RC,4
752,73408,-121.625,40.975,2,1,CA,Bio-power,ST-RC,4
755,73458,-85.425,44.275,2,1,MI,Bio-power,ST-RC,4
762,73519,-67.975,46.825,1,5,ME,Oil,ST-OT,4
784,73813,-95.675,40.375,1,4,NE,Nuclear,ST-OT,4
804,74132,-95.275,43.175,2,2,IA,Coal,ST-RC,4
813,74237,-122.475,48.775,5,3,WA,Gas,CC-RC,4
816,74306,-124.175,40.775,2,1,CA,Bio-power,ST-RC,4
823,74417,-96.075,41.525,1,4,NE,Nuclear,ST-OT,4
834,74618,-115.275,42.975,5,3,ID,Gas,CC-RC,4
839,74695,-84.675,44.575,2,1,MI,Bio-power,ST-RC,4
840,74698,-123.475,46.975,5,3,WA,Gas,CC-RC,4
842,74761,-120.275,40.275,2,1,CA,Bio-power,ST-RC,4
851,74906,-92.925,47.425,2,1,MN,Bio-power,ST-RC,4
852,74906,-92.925,47.425,2,2,MN,Coal,ST-RC,4
855,74936,-83.875,45.075,2,1,MI,Bio-power,ST-RC,4
856,74939,-97.025,47.425,2,2,ND,Coal,ST-RC,4
865,75061,-67.525,44.725,2,1,ME,Bio-power,ST-RC,4
868,75068,-68.625,45.225,2,1,ME,Bio-power,ST-RC,4
884,75187,-88.475,46.775,2,1,MI,Bio-power,ST-RC,4
889,75292,-118.125,48.625,2,1,WA,Bio-power,ST-RC,4
905,75632,-92.125,46.725,1,1,MN,Bio-power,ST-OT,4
924,75962,-93.875,45.325,2,4,MN,Nuclear,ST-RC,4
932,76102,-96.375,42.275,1,2,IA,Coal,ST-OT,4
933,76147,-94.475,44.325,2,5,MN,Oil,ST-RC,4
934,76147,-94.475,44.325,1,5,MN,Oil,ST-OT,4
938,76239,-92.975,43.675,2,5,MN,Oil,ST-RC,4
965,76599,-71.725,44.325,2,1,NH,Bio-power,ST-RC,4
969,76650,-116.875,47.325,2,1,ID,Bio-power,ST-RC,4
983,76820,-93.475,47.175,1,1,MN,Bio-power,ST-OT,4
984,76820,-93.475,47.175,2,1,MN,Bio-power,ST-RC,4
998,76973,-104.625,40.075,5,3,CO,Gas,CC-RC,4
1003,77030,-67.975,44.675,2,1,ME,Bio-power,ST-RC,4
1008,77093,-95.025,45.175,2,2,MN,Coal,ST-RC,4
1009,77093,-95.025,45.175,2,5,MN,Oil,ST-RC,4
1012,77131,-89.575,46.775,2,2,MI,Coal,ST-RC,4
1013,77131,-89.575,46.775,2,5,MI,Oil,ST-RC,4
1015,77144,-122.975,44.075,2,5,OR,Oil,ST-RC,4
1027,77364,-85.225,44.225,2,1,MI,Bio-power,ST-RC,4
1028,77365,-83.425,44.675,2,1,MI,Bio-power,ST-RC,4
1031,77504,-123.975,40.875,2,1,CA,Bio-power,ST-RC,4
1032,77565,-104.525,37.175,2,2,CO,Coal,ST-RC,4
1034,77570,-105.175,39.775,2,2,CO,Coal,ST-RC,4
1047,77757,-110.425,39.525,2,2,UT,Coal,ST-RC,4
1069,78293,-72.075,44.225,2,1,VT,Bio-power,ST-RC,4
1070,78306,-113.625,42.575,5,3,ID,Gas,CC-RC,4
1077,405319,-122.075,37.625,5,3,CA,Gas,CC-RC,4
1081,587571,-123.125,46.175,5,3,OR,Gas,CC-RC,4
1099,588012,-111.725,40.075,5,3,UT,Gas,CC-RC,4
1101,588093,-95.625,45.325,2,1,MN,Bio-power,ST-RC,4
1103,588164,-109.275,34.125,2,1,AZ,Bio-power,ST-RC,4
1120,632007,-111.775,40.325,5,3,UT,Gas,CC-RC,4
1128,735714,-105.475,44.425,2,2,WY,Coal,ST-RC,4
1129,737634,-110.075,34.525,2,1,AZ,Bio-power,ST-RC,4
1130,746556,-112.225,40.725,2,2,UT,Coal,ST-RC,4
1147,891923,-71.175,44.475,2,1,NH,Bio-power,ST-RC,4
1157,1134407,-115.425,35.825,2,5,NV,Oil,ST-RC,4
1166,1319175,-101.725,46.825,2,5,ND,Oil,ST-RC,4
1170,1573104,-104.725,41.125,5,3,WY,Gas,CC-RC,4
