,place,lon,lat,cooling,fuel,state,f,c,idc
434,2040,-77.625,36.425,2,2,NC,Coal,ST-RC,4
435,2041,-77.425,37.475,2,2,VA,Coal,ST-RC,4
437,2046,-121.325,37.925,1,1,CA,Bio-power,ST-OT,4
439,2049,-115.025,36.025,5,3,NV,Gas,CC-RC,4
458,2081,-77.575,36.375,2,2,NC,Coal,ST-RC,4
462,2085,-97.425,32.425,5,3,TX,Gas,CC-RC,4
471,2099,-83.625,32.475,5,3,GA,Gas,CC-RC,4
474,2102,-81.575,35.075,5,3,SC,Gas,CC-RC,4
476,2104,-71.175,41.625,6,3,RI,Gas,CC-DC,4
478,2108,-89.925,34.325,5,3,MS,Gas,CC-RC,4
481,2112,-91.875,34.225,5,3,AR,Gas,CC-RC,4
482,2113,-89.275,33.375,2,2,MS,Coal,ST-RC,4
490,2122,-95.575,33.625,5,3,TX,Gas,CC-RC,4
497,2138,-111.825,32.925,5,3,AZ,Gas,CC-RC,4
501,2143,-95.925,36.025,5,3,OK,Gas,CC-RC,4
502,2145,-71.925,41.875,6,3,CT,Gas,CC-DC,4
508,2154,-114.575,34.825,5,3,AZ,Gas,CC-RC,4
516,2168,-71.525,42.075,6,3,MA,Gas,CC-DC,4
519,2171,-90.225,32.375,5,3,MS,Gas,CC-RC,4
520,2173,-89.875,33.025,5,3,MS,Gas,CC-RC,4
521,2174,-92.175,34.575,5,3,AR,Gas,CC-RC,4
522,2176,-96.675,32.325,5,3,TX,Gas,CC-RC,4
523,2178,-95.725,36.025,5,3,OK,Gas,CC-RC,4
524,2179,-96.125,31.875,5,3,TX,Gas,CC-RC,4
527,2200,-87.025,34.625,5,3,AL,Gas,CC-RC,4
531,2210,-75.325,39.875,5,3,PA,Gas,CC-RC,4
536,2220,-92.925,34.275,5,3,AR,Gas,CC-RC,4
537,2222,-97.575,35.275,5,3,OK,Gas,CC-RC,4
538,2223,-92.075,32.825,5,3,LA,Gas,CC-RC,4
540,2229,-92.025,32.725,5,3,LA,Gas,CC-RC,4
546,2242,-85.975,33.975,1,2,AL,Coal,ST-OT,4
547,2242,-85.975,33.975,1,5,AL,Oil,ST-OT,4
548,2243,-87.175,33.625,1,2,AL,Coal,ST-OT,4
549,2243,-87.175,33.625,2,2,AL,Coal,ST-RC,4
554,2246,-87.825,34.775,1,2,AL,Coal,ST-OT,4
566,2264,-112.175,33.425,5,3,AZ,Gas,CC-RC,4
567,2266,-114.725,32.725,2,5,AZ,Oil,ST-RC,4
571,2269,-80.125,33.375,2,2,SC,Coal,ST-RC,4
574,2272,-111.925,33.375,2,5,AZ,Oil,ST-RC,4
575,2272,-111.925,33.375,5,3,AZ,Gas,CC-RC,4
578,2274,-95.275,36.175,2,2,OK,Coal,ST-RC,4
579,2275,-92.175,34.725,2,5,AR,Oil,ST-RC,4
580,2277,-93.475,33.375,2,5,AR,Oil,ST-RC,4
588,2308,-115.525,32.775,2,5,CA,Oil,ST-RC,4
589,2308,-115.525,32.775,5,3,CA,Gas,CC-RC,4
593,2316,-104.575,38.275,2,2,CO,Coal,ST-RC,4
638,2376,-84.875,33.475,2,2,GA,Coal,ST-RC,4
639,2376,-84.875,33.475,2,5,GA,Oil,ST-RC,4
664,2420,-87.425,39.925,1,2,IN,Coal,ST-OT,4
665,2421,-87.225,38.775,4,2,IN,Coal,CC-OT,4
671,2426,-78.875,35.075,5,3,NC,Gas,CC-RC,4
689,2446,-98.825,38.425,2,5,KS,Oil,ST-RC,4
706,2467,-86.975,37.275,2,2,KY,Coal,ST-RC,4
715,72752,-71.475,42.125,6,3,MA,Gas,CC-DC,4
727,72929,-93.225,35.275,2,4,AR,Nuclear,ST-RC,4
728,72931,-112.925,33.325,5,3,AZ,Gas,CC-RC,4
731,72955,-73.825,42.275,6,3,NY,Gas,CC-DC,4
732,72973,-86.575,32.375,5,3,AL,Gas,CC-RC,4
733,73009,-91.375,35.275,1,5,AR,Oil,ST-OT,4
743,73256,-114.675,33.625,5,3,CA,Gas,CC-RC,4
756,73473,-88.325,33.575,5,3,MS,Gas,CC-RC,4
763,73532,-118.175,33.875,5,3,CA,Gas,CC-RC,4
767,73618,-84.975,33.425,5,3,GA,Gas,CC-RC,4
768,73622,-122.925,46.625,6,3,WA,Gas,CC-DC,4
770,73667,-89.225,33.375,5,3,MS,Gas,CC-RC,4
771,73669,-95.225,36.225,5,3,OK,Gas,CC-RC,4
777,73721,-118.725,44.475,2,1,OR,Bio-power,ST-RC,4
778,73740,-79.925,32.825,1,2,SC,Coal,ST-OT,4
780,73765,-80.975,33.875,5,3,SC,Gas,CC-RC,4
781,73770,-88.425,33.425,2,1,MS,Bio-power,ST-RC,4
782,73772,-97.775,32.275,2,4,TX,Nuclear,ST-RC,4
789,73867,-77.075,35.125,2,1,NC,Bio-power,ST-RC,4
803,74097,-84.925,34.675,5,3,GA,Gas,CC-RC,4
806,74161,-94.675,32.425,5,3,TX,Gas,CC-RC,4
807,74166,-80.625,33.875,2,1,SC,Bio-power,ST-RC,4
810,74185,-81.275,32.275,5,3,GA,Gas,CC-RC,4
811,74205,-78.575,34.625,2,2,NC,Coal,ST-RC,4
815,74298,-97.175,40.175,1,5,NE,Oil,ST-OT,4
820,74365,-93.775,35.425,5,3,AR,Gas,CC-RC,4
822,74413,-96.475,32.775,5,3,TX,Gas,CC-RC,4
830,74507,-86.525,32.325,5,3,AL,Gas,CC-RC,4
832,74510,-85.075,32.625,5,3,AL,Gas,CC-RC,4
836,74637,-120.825,45.825,6,3,WA,Gas,CC-DC,4
845,74816,-113.125,33.475,5,3,AZ,Gas,CC-RC,4
846,74819,-78.975,35.575,2,4,NC,Nuclear,ST-RC,4
847,74825,-94.425,32.375,5,3,TX,Gas,CC-RC,4
850,74888,-90.225,33.525,2,5,MS,Oil,ST-RC,4
858,74986,-77.275,37.325,2,1,VA,Bio-power,ST-RC,4
859,74993,-92.875,34.375,5,3,AR,Gas,CC-RC,4
875,75131,-97.975,33.125,5,3,TX,Gas,CC-RC,4
876,75132,-84.475,33.825,5,3,GA,Gas,CC-RC,4
879,75155,-81.125,32.325,5,3,SC,Gas,CC-RC,4
882,75179,-82.825,34.375,5,3,SC,Gas,CC-RC,4
887,75258,-77.975,34.975,2,1,NC,Bio-power,ST-RC,4
890,75304,-95.925,34.725,5,3,OK,Gas,CC-RC,4
894,75393,-89.475,35.575,5,3,TN,Gas,CC-RC,4
896,75441,-115.125,36.225,5,3,NV,Gas,CC-RC,4
898,75507,-86.725,32.375,5,3,AL,Gas,CC-RC,4
907,75668,-89.175,34.825,5,3,MS,Gas,CC-RC,4
911,75775,-85.025,32.175,2,1,AL,Bio-power,ST-RC,4
912,75780,-116.125,33.575,2,1,CA,Bio-power,ST-RC,4
914,75818,-112.875,33.325,5,3,AZ,Gas,CC-RC,4
915,75819,-115.525,32.925,2,1,CA,Bio-power,ST-RC,4
925,75977,-87.075,34.675,5,3,AL,Gas,CC-RC,4
929,76096,-117.125,32.675,5,3,CA,Gas,CC-RC,4
930,76097,-117.175,32.675,5,3,CA,Gas,CC-RC,4
931,76098,-117.125,32.625,5,3,CA,Gas,CC-RC,4
939,76240,-95.675,36.425,2,2,OK,Coal,ST-RC,4
940,76240,-95.675,36.425,2,5,OK,Oil,ST-RC,4
941,76240,-95.675,36.425,5,3,OK,Gas,CC-RC,4
943,76252,-118.125,33.925,5,3,CA,Gas,CC-RC,4
944,76269,-119.075,34.175,5,3,CA,Gas,CC-RC,4
946,76302,-102.325,31.825,5,3,TX,Gas,CC-RC,4
958,76451,-112.675,32.975,5,3,AZ,Gas,CC-RC,4
967,76629,-83.925,31.875,2,2,GA,Coal,ST-RC,4
986,76841,-97.225,35.675,5,3,OK,Gas,CC-RC,4
988,76847,-112.825,33.325,5,3,AZ,Gas,CC-RC,4
990,76885,-79.925,34.825,5,3,NC,Gas,CC-RC,4
1001,77002,-108.475,45.825,3,2,MT,Coal,ST-DC,4
1006,77052,-95.725,38.175,2,4,KS,Nuclear,ST-RC,4
1007,77057,-97.925,33.075,5,3,TX,Gas,CC-RC,4
1010,77105,-90.575,34.175,2,5,MS,Oil,ST-RC,4
1011,77105,-90.575,34.175,5,3,MS,Gas,CC-RC,4
1017,77218,-97.425,37.275,2,5,KS,Oil,ST-RC,4
1018,77243,-84.775,35.625,2,4,TN,Nuclear,ST-RC,4
1019,77255,-90.475,30.025,1,4,LA,Nuclear,ST-OT,4
1021,77295,-85.025,33.375,5,3,GA,Gas,CC-RC,4
1022,77296,-85.075,33.325,5,3,GA,Gas,CC-RC,4
1024,77328,-105.425,44.275,3,2,WY,Coal,ST-DC,4
1026,77351,-81.775,33.175,2,4,GA,Nuclear,ST-RC,4
1029,77489,-92.525,33.325,5,3,AR,Gas,CC-RC,4
1041,77674,-94.175,32.125,5,3,TX,Gas,CC-RC,4
1042,77675,-86.775,32.325,5,3,AL,Gas,CC-RC,4
1048,77769,-81.325,34.275,2,4,SC,Nuclear,ST-RC,4
1051,77879,-90.175,36.575,5,3,MO,Gas,CC-RC,4
1052,77934,-90.025,34.975,5,3,MS,Gas,CC-RC,4
1053,77935,-77.025,36.675,2,1,VA,Bio-power,ST-RC,4
1061,78118,-85.075,35.275,2,4,TN,Nuclear,ST-RC,4
1067,78230,-96.575,40.875,5,3,NE,Gas,CC-RC,4
1071,78314,-80.525,35.775,5,3,NC,Gas,CC-RC,4
1080,587567,-118.175,33.975,5,3,CA,Gas,CC-RC,4
1082,587613,-96.825,40.325,5,3,NE,Gas,CC-RC,4
1093,587961,-105.375,44.325,3,2,WY,Coal,ST-DC,4
1096,587996,-89.725,35.875,5,3,AR,Gas,CC-RC,4
1097,588007,-81.175,32.425,5,3,GA,Gas,CC-RC,4
1105,588238,-89.925,35.675,2,2,AR,Coal,ST-RC,4
1108,606380,-111.875,39.825,6,3,UT,Gas,CC-DC,4
1109,606975,-86.525,31.375,5,3,AL,Gas,CC-RC,4
1112,607274,-91.525,34.475,2,1,AR,Bio-power,ST-RC,4
1136,841085,-102.275,31.825,5,3,TX,Gas,CC-RC,4
1141,874697,-93.825,33.625,2,2,AR,Coal,ST-RC,4
1145,883620,-88.775,32.625,5,2,MS,Coal,CC-RC,4
1153,1123030,-97.325,31.125,5,3,TX,Gas,CC-RC,4
1156,1133698,-96.525,33.775,5,3,TX,Gas,CC-RC,4
1158,1143769,-84.125,33.075,2,1,GA,Bio-power,ST-RC,4
1164,1181214,-81.675,33.275,2,1,SC,Bio-power,ST-RC,4
1171,1574461,-82.875,32.525,2,1,GA,Bio-power,ST-RC,4
